pos	first	median	third
8503	11	18	28
8504	11	18	28
8505	11	18	29
8506	11	18	29
8507	11	19	29
8508	11	19	29
8509	11	19	30
8510	11	19	29
8511	11	18	29
8512	11	18	29
8513	11	19	30
8514	11	19	30
8515	12	19	30
8516	11	19	30
8517	11	19	30
8518	11	19	30
8519	12	19	30
8520	12	19	30
8521	12	19	30
8522	12	20	31
8523	12	20	31
8524	12	19	30
8525	12	19	30
8526	12	19	30
8527	12	19	30
8528	11	19	29
8529	11	19	29
8530	11	19	29
8531	11	19	29
8532	12	19	30
8533	11	19	29
8534	12	19	30
8535	11	19	29
8536	11	19	29
8537	11	19	29
8538	11	19	29
8539	12	19	29
8540	11	19	29
8541	11	19	29
8542	11	19	29
8543	11	19	29
8544	12	19	30
8545	12	19	30
8546	12	19	30
8547	12	19	29
8548	12	19	29
8549	12	19	29
8550	12	19	29
8551	11	19	29
8552	11	19	29
8553	12	19	29
8554	11	19	29
8555	11	19	29
8556	11	18	28
8557	11	18	28
8558	11	18	28
8559	11	18	28
8560	11	19	29
8561	11	19	29
8562	11	19	29
8563	11	18	28
8564	11	19	29
8565	11	18	28
8566	12	19	30
8567	12	20	31
8568	13	21	31
8569	13	20	31
8570	12	20	31
8571	12	20	30
8572	12	20	31
8573	12	20	30
8574	13	20	31
8575	12	19	29
8576	11	18	28
8577	11	18	27
8578	11	18	28
8579	11	18	28
8580	11	18	28
8581	11	18	28
8582	12	19	29
8583	12	19	29
8584	12	19	29
8585	12	19	29
8586	12	19	29
8587	12	20	31
8588	12	20	31
8589	13	20	31
8590	13	20	31
8591	11	18	28
8592	11	18	29
8593	11	18	28
8594	11	18	29
8595	11	18	29
8596	10	17	26
8597	10	17	27
8598	10	17	27
8599	11	18	28
8600	10	18	27
8601	10	17	27
8602	10	17	27
8603	10	17	27
8604	10	17	26
8605	10	18	28
8606	11	18	28
8607	11	18	28
8608	11	18	28
8609	11	18	28
8610	10	17	27
8611	11	19	30
8612	11	19	29
8613	11	19	29
8614	11	19	29
8615	11	18	29
8616	11	18	29
8617	10	18	28
8618	11	18	28
8619	11	18	29
8620	10	18	27
8621	10	17	27
8622	10	17	27
8623	9	16	26
8624	11	18	28
8625	11	18	28
8626	10	17	27
8627	11	18	29
8628	11	18	29
8629	11	18	28
8630	11	18	28
8631	11	18	28
8632	11	18	29
8633	10	18	27
8634	10	18	27
8635	10	18	28
8636	10	17	27
8637	10	18	28
8638	10	18	28
8639	10	18	28
8640	10	18	28
8641	10	18	28
8642	10	18	28
8643	10	18	28
8644	10	18	28
8645	10	18	28
8646	11	18	28
8647	10	18	28
8648	10	18	28
8649	10	18	28
8650	11	18	28
8651	10	18	28
8652	11	18	28
8653	11	18	28
8654	11	18	28
8655	11	18	29
8656	10	18	28
8657	11	19	30
8658	11	19	29
8659	11	18	29
8660	11	19	30
8661	11	19	29
8662	11	18	29
8663	11	18	29
8664	11	18	29
8665	11	19	30
8666	11	18	29
8667	11	18	29
8668	10	18	28
8669	10	18	28
8670	10	18	28
8671	11	18	29
8672	10	18	28
8673	10	18	28
8674	10	18	28
8675	10	18	28
8676	10	18	28
8677	10	18	28
8678	10	18	28
8679	10	18	28
8680	10	18	29
8681	10	18	28
8682	10	18	28
8683	10	17	28
8684	10	18	29
8685	10	18	29
8686	10	18	28
8687	10	18	29
8688	10	18	29
8689	10	18	29
8690	10	18	29
8691	10	18	29
8692	10	18	29
8693	10	18	28
8694	10	18	29
8695	10	18	29
8696	10	18	29
8697	10	18	29
8698	10	18	29
8699	10	18	29
8700	10	18	29
8701	11	19	30
8702	11	19	31
8703	11	19	31
8704	11	19	30
8705	11	19	30
8706	11	20	31
8707	11	20	31
8708	11	19	31
8709	11	20	31
8710	10	18	29
8711	10	18	29
8712	11	19	30
8713	10	18	29
8714	11	19	30
8715	10	18	29
8716	10	18	28
8717	10	17	28
8718	10	17	28
8719	10	17	28
8720	9	16	26
8721	9	16	26
8722	9	16	26
8723	9	16	26
8724	9	16	26
8725	9	16	26
8726	9	16	26
8727	9	16	26
8728	9	16	26
8729	9	16	26
8730	9	16	26
8731	9	16	25
8732	9	16	26
8733	9	16	25
8734	9	16	26
8735	9	16	25
8736	9	16	25
8737	9	15	25
8738	9	15	25
8739	9	15	25
8740	9	15	25
8741	8	14	23
8742	8	13	22
8743	7	13	22
8744	7	13	21
8745	7	13	21
8746	7	13	21
8747	7	13	21
8748	7	13	21
8749	7	12	20
8750	7	12	20
8751	7	12	20
8752	7	12	20
8753	7	12	20
8754	7	12	20
8755	7	12	20
8756	7	12	20
8757	7	12	20
8758	7	12	20
8759	7	12	20
8760	7	12	20
8761	6	12	19
8762	6	12	19
8763	6	12	19
8764	6	12	19
8765	6	12	19
8766	6	12	19
8767	6	12	19
8768	7	12	19
8769	6	12	19
8770	6	12	19
8771	7	12	20
8772	6	12	19
8773	6	12	19
8774	6	11	18
8775	6	12	19
8776	6	12	19
8777	6	11	18
8778	6	11	18
8779	6	11	18
8780	6	11	18
8781	6	11	18
8782	6	11	18
8783	6	11	18
8784	6	11	17
8785	6	11	19
8786	6	11	18
8787	6	11	18
8788	6	11	18
8789	6	11	18
8790	6	11	18
8791	6	11	18
8792	6	11	18
8793	6	11	18
8794	6	11	18
8795	6	11	18
8796	6	11	18
8797	6	11	18
8798	6	12	19
8799	6	11	18
8800	6	11	19
8801	6	11	19
8802	6	11	19
8803	6	11	19
8804	6	11	19
8805	6	11	18
8806	6	11	18
8807	5	10	17
8808	5	9	15
8809	5	9	15
8810	5	10	16
8811	5	10	16
8812	5	9	15
8813	5	10	16
8814	5	10	16
8815	5	9	16
8816	5	9	15
8817	5	9	15
8818	5	10	16
8819	5	9	15
8820	5	9	15
8821	5	9	15
8822	5	10	17
8823	5	10	16
8824	5	10	16
8825	5	10	16
8826	5	10	16
8827	5	10	16
8828	5	9	16
8829	5	10	17
8830	5	10	16
8831	4	8	14
8832	4	8	14
8833	4	8	14
8834	4	8	14
8835	4	8	14
8836	4	8	14
8837	4	8	14
8838	4	8	14
8839	4	8	14
8840	4	8	14
8841	4	8	14
8842	4	8	13
8843	4	8	14
8844	4	8	14
8845	4	8	14
8846	4	9	15
8847	4	9	15
8848	4	8	14
8849	4	8	14
8850	4	8	14
8851	4	8	14
8852	4	8	14
8853	4	8	13
8854	4	8	13
8855	3	7	13
8856	3	6	11
8857	3	7	12
8858	3	7	12
8859	3	7	12
8860	3	7	12
8861	3	7	12
8862	3	7	12
8863	3	7	12
8864	3	7	12
8865	4	8	14
8866	4	8	14
8867	4	8	14
8868	4	9	14
8869	4	9	14
8870	4	9	14
8871	4	9	14
8872	4	9	14
8873	4	9	14
8874	4	9	14
8875	4	8	14
8876	4	8	14
8877	4	8	14
8878	4	8	14
8879	4	8	14
8880	4	9	14
8881	4	8	14
8882	4	8	14
8883	4	8	14
8884	4	8	14
8885	4	8	14
8886	5	9	14
8887	5	9	14
8888	5	9	14
8889	5	9	14
8890	5	9	14
8891	5	9	14
8892	5	9	14
8893	5	9	14
8894	5	9	14
8895	5	9	14
8896	5	9	15
8897	5	9	15
8898	5	9	15
8899	5	9	15
8900	5	9	15
8901	5	9	15
8902	5	9	15
8903	5	9	16
8904	5	9	16
8905	5	9	16
8906	5	9	15
8907	6	10	17
8908	6	10	17
8909	6	11	18
8910	6	11	18
8911	6	11	18
8912	6	11	18
8913	6	11	18
8914	6	11	18
8915	6	11	18
8916	6	11	18
8917	6	11	18
8918	6	11	18
8919	6	11	18
8920	6	11	18
8921	7	11	18
8922	7	12	19
8923	6	11	18
8924	7	13	20
8925	7	12	20
8926	8	14	23
8927	8	14	23
8928	8	14	22
8929	8	14	22
8930	9	14	23
8931	8	14	22
8932	9	16	24
8933	9	16	25
8934	10	17	26
8935	10	17	26
8936	10	16	26
8937	10	16	26
8938	10	17	26
8939	11	17	27
8940	11	18	28
8941	11	18	28
8942	11	18	28
8943	11	18	28
8944	11	18	28
8945	12	19	29
8946	11	19	29
8947	12	19	30
8948	11	19	29
8949	12	19	29
8950	12	19	30
8951	12	19	29
8952	12	19	29
8953	12	19	29
8954	12	19	29
8955	12	19	29
8956	12	19	30
8957	12	19	30
8958	12	19	30
8959	12	19	29
8960	11	19	29
8961	11	19	29
8962	11	19	29
8963	12	20	31
8964	12	20	30
8965	12	20	30
8966	12	20	30
8967	12	20	31
8968	12	20	31
8969	12	20	31
8970	12	21	32
8971	12	20	31
8972	12	20	31
8973	12	20	30
8974	12	20	31
8975	12	20	31
8976	13	21	32
8977	13	21	32
8978	13	21	32
8979	13	21	32
8980	13	21	32
8981	13	21	32
8982	13	21	32
8983	13	21	33
8984	14	22	34
8985	14	22	34
8986	14	22	34
8987	14	22	34
8988	14	22	34
8989	14	23	35
8990	14	23	35
8991	14	23	35
8992	14	23	35
8993	14	23	35
8994	14	23	34
8995	14	23	35
8996	14	23	35
8997	14	23	35
8998	14	23	35
8999	14	23	35
9000	14	23	35
9001	14	23	35
9002	14	23	35
9003	14	23	36
9004	14	23	36
9005	14	23	35
9006	14	23	35
9007	14	23	35
9008	15	24	36
9009	15	24	36
9010	15	24	36
9011	15	24	37
9012	15	24	36
9013	15	24	36
9014	15	24	37
9015	16	26	39
9016	16	25	38
9017	16	25	38
9018	16	25	38
9019	16	25	38
9020	16	26	39
9021	16	26	39
9022	16	25	38
9023	16	26	39
9024	15	24	36
9025	15	24	36
9026	15	24	36
9027	15	24	37
9028	15	24	36
9029	15	24	36
9030	15	24	37
9031	15	25	37
9032	15	25	37
9033	15	24	37
9034	16	25	38
9035	16	25	38
9036	16	25	38
9037	15	25	37
9038	15	24	37
9039	15	24	37
9040	15	25	37
9041	15	25	37
9042	16	25	38
9043	16	25	38
9044	16	25	38
9045	15	24	37
9046	15	24	37
9047	15	24	37
9048	15	25	37
9049	15	24	37
9050	15	24	37
9051	15	24	37
9052	15	24	36
9053	15	24	37
9054	15	24	36
9055	15	24	36
9056	15	24	36
9057	15	24	36
9058	15	23	36
9059	15	24	37
9060	15	24	37
9061	15	25	37
9062	15	25	37
9063	15	24	37
9064	15	25	37
9065	15	25	37
9066	15	25	37
9067	15	25	38
9068	15	24	36
9069	15	24	36
9070	15	24	36
9071	15	24	36
9072	14	23	35
9073	14	23	36
9074	15	24	37
9075	15	24	37
9076	14	23	35
9077	14	23	35
9078	14	23	35
9079	14	23	35
9080	14	23	35
9081	14	23	36
9082	14	23	35
9083	13	21	32
9084	13	21	32
9085	13	22	33
9086	14	23	35
9087	14	23	35
9088	14	23	35
9089	14	23	35
9090	14	23	35
9091	14	23	35
9092	14	23	35
9093	14	22	34
9094	15	24	36
9095	13	21	32
9096	13	21	33
9097	13	21	33
9098	13	21	32
9099	13	21	32
9100	12	20	31
9101	12	20	31
9102	12	20	32
9103	12	20	31
9104	12	20	31
9105	12	20	31
9106	12	20	31
9107	12	20	32
9108	12	20	31
9109	13	21	32
9110	13	21	33
9111	13	21	32
9112	13	21	33
9113	13	21	33
9114	13	21	32
9115	13	21	33
9116	13	21	33
9117	13	21	33
9118	13	22	34
9119	13	21	33
9120	13	21	33
9121	13	21	33
9122	13	21	33
9123	13	21	33
9124	13	21	33
9125	13	22	34
9126	13	22	33
9127	13	22	34
9128	14	22	34
9129	14	23	35
9130	14	23	35
9131	14	23	35
9132	14	22	34
9133	14	22	34
9134	13	22	34
9135	13	22	34
9136	13	22	33
9137	13	21	33
9138	13	22	33
9139	13	21	33
9140	13	22	33
9141	13	22	33
9142	13	21	33
9143	13	22	33
9144	13	22	33
9145	13	22	34
9146	14	22	35
9147	14	22	35
9148	14	22	35
9149	14	22	35
9150	14	22	35
9151	14	23	35
9152	14	23	35
9153	14	23	36
9154	14	23	35
9155	14	23	35
9156	14	23	35
9157	14	23	35
9158	14	23	35
9159	14	23	35
9160	14	22	34
9161	14	22	34
9162	14	23	35
9163	14	23	35
9164	14	22	34
9165	14	22	34
9166	14	22	34
9167	14	22	34
9168	14	22	34
9169	14	22	34
9170	14	22	35
9171	14	22	34
9172	15	24	37
9173	15	24	36
9174	15	24	36
9175	15	24	37
9176	15	24	37
9177	15	24	37
9178	15	24	37
9179	15	24	37
9180	15	24	36
9181	14	22	34
9182	14	23	35
9183	14	23	35
9184	14	23	35
9185	14	22	34
9186	14	23	35
9187	14	23	35
9188	14	23	35
9189	14	23	35
9190	14	23	35
9191	13	22	34
9192	13	22	33
9193	13	22	34
9194	13	22	34
9195	13	22	34
9196	14	22	34
9197	14	22	34
9198	14	22	34
9199	13	22	34
9200	14	22	34
9201	14	23	35
9202	14	22	35
9203	15	24	36
9204	14	23	36
9205	14	23	36
9206	14	23	35
9207	14	23	35
9208	14	23	35
9209	14	22	34
9210	13	22	33
9211	14	23	35
9212	13	22	33
9213	13	21	32
9214	13	21	32
9215	13	21	33
9216	13	21	33
9217	13	21	32
9218	13	21	33
9219	13	22	33
9220	14	22	34
9221	13	22	33
9222	14	22	34
9223	13	22	34
9224	13	22	34
9225	14	22	35
9226	14	23	35
9227	14	23	35
9228	14	22	35
9229	14	23	36
9230	15	23	36
9231	15	24	36
9232	15	24	36
9233	15	23	36
9234	14	23	36
9235	15	23	36
9236	14	23	35
9237	15	24	37
9238	15	24	36
9239	15	24	36
9240	15	23	35
9241	15	23	35
9242	15	23	35
9243	15	24	37
9244	15	24	36
9245	15	24	36
9246	14	22	34
9247	14	23	35
9248	15	23	35
9249	15	23	35
9250	15	23	35
9251	14	23	34
9252	14	23	35
9253	15	23	36
9254	15	23	36
9255	16	25	39
9256	16	26	39
9257	16	25	39
9258	16	25	39
9259	16	25	38
9260	16	25	38
9261	16	25	38
9262	16	26	39
9263	15	25	37
9264	16	25	37
9265	15	24	37
9266	16	25	37
9267	16	25	37
9268	16	25	37
9269	16	25	37
9270	16	25	38
9271	16	25	38
9272	16	26	39
9273	16	25	38
9274	16	26	39
9275	16	25	38
9276	16	25	38
9277	16	26	39
9278	16	26	39
9279	16	26	39
9280	16	25	38
9281	17	26	40
9282	17	26	40
9283	17	26	40
9284	17	26	39
9285	16	26	39
9286	17	26	39
9287	16	26	39
9288	16	25	37
9289	17	26	40
9290	16	26	39
9291	16	25	38
9292	16	25	38
9293	16	25	38
9294	16	25	38
9295	16	25	38
9296	16	25	38
9297	16	25	38
9298	16	25	37
9299	16	25	37
9300	16	25	38
9301	16	25	38
9302	16	25	37
9303	15	24	37
9304	15	24	37
9305	15	24	37
9306	15	24	37
9307	15	24	36
9308	15	23	35
9309	15	23	35
9310	15	24	36
9311	15	24	36
9312	15	24	36
9313	15	24	36
9314	15	24	36
9315	15	24	36
9316	15	24	36
9317	15	24	36
9318	15	24	36
9319	14	23	35
9320	15	25	37
9321	15	24	36
9322	16	25	38
9323	16	25	38
9324	15	24	37
9325	15	24	37
9326	15	24	37
9327	15	24	36
9328	15	25	37
9329	15	24	36
9330	15	24	36
9331	14	22	34
9332	15	23	36
9333	15	23	36
9334	14	23	35
9335	15	23	36
9336	15	23	35
9337	15	24	36
9338	15	24	36
9339	15	24	36
9340	15	24	36
9341	13	21	32
9342	13	21	32
9343	13	21	32
9344	13	21	32
9345	13	21	32
9346	12	20	31
9347	12	20	31
9348	12	20	31
9349	12	20	31
9350	12	20	31
9351	12	20	31
9352	13	21	32
9353	13	20	31
9354	12	19	30
9355	12	19	30
9356	12	20	31
9357	12	19	30
9358	13	20	32
9359	12	20	30
9360	12	20	31
9361	11	19	29
9362	12	19	29
9363	12	19	30
9364	13	22	33
9365	13	21	33
9366	13	21	32
9367	12	20	31
9368	13	21	31
9369	13	21	31
9370	13	21	32
9371	13	21	32
9372	13	21	32
9373	11	19	29
9374	11	19	29
9375	11	19	29
9376	11	19	29
9377	11	18	28
9378	11	18	28
9379	11	18	28
9380	11	18	28
9381	11	18	28
9382	11	18	28
9383	11	18	28
9384	11	19	29
9385	12	19	30
9386	12	19	30
9387	12	19	30
9388	12	19	30
9389	12	19	30
9390	12	19	30
9391	12	20	30
9392	12	19	30
9393	12	20	30
9394	12	19	29
9395	12	19	30
9396	12	20	30
9397	12	19	30
9398	12	19	30
9399	12	19	30
9400	13	20	31
9401	13	20	31
9402	13	20	31
9403	13	20	31
9404	12	20	31
9405	13	21	31
9406	13	21	32
9407	13	21	32
9408	13	21	32
9409	12	20	30
9410	12	20	30
9411	12	20	31
9412	12	20	31
9413	13	20	31
9414	12	20	31
9415	12	20	31
9416	13	21	31
9417	13	21	31
9418	13	20	31
9419	14	22	33
9420	13	21	32
9421	13	22	33
9422	13	21	32
9423	13	22	33
9424	13	22	33
9425	13	21	32
9426	13	21	33
9427	13	21	33
9428	12	20	31
9429	13	21	31
9430	13	21	31
9431	13	21	31
9432	13	20	31
9433	13	20	31
9434	12	20	31
9435	12	20	31
9436	12	20	31
9437	12	20	31
9438	12	20	30
9439	12	20	30
9440	12	20	30
9441	12	20	30
9442	12	20	30
9443	12	20	30
9444	12	20	30
9445	12	20	30
9446	12	20	31
9447	12	20	31
9448	12	20	30
9449	12	20	31
9450	12	20	31
9451	13	21	32
9452	13	21	32
9453	13	21	32
9454	13	21	32
9455	12	20	30
9456	13	21	32
9457	13	21	32
9458	13	22	33
9459	13	22	33
9460	12	20	31
9461	13	21	32
9462	13	21	32
9463	13	21	32
9464	13	21	32
9465	12	19	30
9466	12	19	30
9467	12	19	30
9468	12	19	30
9469	12	20	30
9470	12	19	29
9471	11	19	29
9472	11	18	28
9473	11	18	28
9474	11	18	28
9475	11	18	28
9476	11	18	28
9477	11	18	28
9478	11	18	28
9479	11	18	28
9480	11	18	28
9481	11	18	28
9482	11	18	28
9483	11	18	28
9484	11	18	28
9485	11	18	28
9486	11	18	27
9487	11	18	27
9488	11	18	27
9489	11	18	27
9490	11	18	27
9491	11	18	27
9492	11	18	28
9493	11	18	28
9494	11	18	28
9495	11	18	28
9496	11	18	28
9497	11	18	28
9498	11	18	28
9499	11	18	28
9500	11	18	28
9501	11	18	28
9502	11	18	27
9503	11	18	27
9504	11	18	28
9505	11	19	28
9506	11	18	28
9507	11	18	28
9508	11	18	28
9509	11	18	28
9510	11	18	28
9511	11	18	28
9512	11	19	29
9513	11	18	28
9514	10	17	26
9515	11	19	29
9516	11	18	28
9517	11	18	28
9518	11	18	28
9519	11	18	28
9520	12	19	29
9521	12	19	29
9522	12	19	29
9523	11	19	29
9524	11	19	28
9525	11	19	29
9526	12	19	29
9527	12	19	29
9528	11	19	29
9529	11	18	28
9530	11	18	28
9531	10	17	26
9532	11	18	28
9533	11	18	27
9534	11	18	27
9535	11	18	27
9536	11	18	28
9537	11	18	28
9538	11	18	28
9539	11	18	28
9540	11	18	28
9541	11	18	28
9542	11	18	28
9543	11	19	29
9544	12	19	29
9545	11	18	27
9546	11	18	27
9547	11	18	27
9548	11	18	27
9549	11	18	27
9550	11	18	27
9551	11	18	27
9552	10	17	26
9553	11	17	27
9554	11	18	27
9555	11	18	27
9556	11	18	27
9557	11	18	27
9558	11	18	27
9559	11	18	27
9560	11	17	27
9561	11	17	27
9562	11	18	27
9563	10	17	26
9564	10	17	27
9565	11	17	27
9566	11	17	27
9567	10	17	26
9568	10	17	26
9569	10	17	26
9570	10	16	25
9571	10	17	26
9572	10	17	26
9573	10	17	26
9574	10	16	25
9575	10	16	25
9576	10	16	25
9577	10	16	25
9578	10	16	25
9579	10	16	25
9580	10	16	25
9581	10	16	25
9582	10	17	26
9583	10	17	26
9584	10	17	26
9585	10	17	26
9586	10	17	26
9587	10	17	26
9588	10	17	26
9589	10	16	25
9590	10	17	25
9591	10	17	26
9592	10	16	25
9593	10	16	25
9594	10	16	25
9595	10	16	25
9596	9	16	24
9597	11	18	28
9598	11	18	27
9599	11	19	29
9600	12	19	29
9601	11	18	28
9602	11	18	28
9603	11	18	28
9604	11	18	28
9605	11	19	29
9606	10	16	25
9607	10	17	26
9608	9	16	24
9609	9	16	25
9610	10	16	25
9611	10	16	25
9612	10	16	25
9613	10	16	25
9614	10	16	25
9615	10	16	25
9616	9	15	24
9617	9	15	24
9618	9	16	25
9619	9	15	24
9620	9	16	24
9621	9	15	24
9622	10	16	25
9623	9	16	25
9624	9	16	25
9625	10	16	25
9626	9	16	25
9627	9	16	25
9628	10	16	25
9629	10	16	25
9630	10	16	25
9631	9	15	23
9632	9	15	24
9633	9	16	24
9634	9	16	25
9635	9	15	25
9636	9	15	24
9637	9	15	24
9638	9	16	25
9639	9	15	24
9640	9	16	25
9641	9	16	25
9642	9	15	24
9643	9	15	24
9644	9	15	24
9645	9	15	24
9646	9	15	24
9647	9	15	24
9648	9	16	24
9649	9	15	24
9650	10	16	25
9651	10	16	25
9652	10	16	25
9653	10	16	25
9654	9	16	25
9655	10	17	26
9656	10	17	26
9657	10	17	26
9658	10	17	26
9659	10	16	25
9660	10	16	25
9661	10	16	25
9662	10	16	25
9663	10	16	25
9664	9	15	23
9665	9	15	23
9666	9	15	23
9667	9	15	23
9668	9	15	23
9669	9	15	23
9670	9	15	23
9671	9	15	24
9672	9	15	23
9673	9	15	23
9674	9	15	23
9675	9	15	23
9676	9	14	23
9677	9	15	23
9678	9	15	23
9679	9	15	23
9680	9	15	23
9681	9	15	23
9682	9	15	23
9683	9	15	23
9684	9	15	23
9685	9	16	24
9686	9	15	24
9687	9	16	24
9688	9	15	24
9689	9	15	24
9690	9	15	24
9691	9	16	24
9692	9	15	24
9693	9	16	25
9694	9	15	24
9695	10	16	26
9696	10	17	26
9697	10	16	26
9698	10	16	25
9699	10	16	26
9700	10	16	26
9701	10	16	26
9702	10	17	26
9703	10	17	26
9704	10	16	25
9705	10	16	25
9706	10	16	25
9707	10	16	25
9708	10	16	25
9709	10	16	25
9710	10	16	25
9711	10	16	25
9712	10	16	25
9713	10	16	25
9714	10	16	25
9715	10	17	26
9716	10	16	25
9717	10	17	26
9718	10	17	25
9719	12	19	29
9720	12	19	29
9721	13	20	31
9722	13	20	31
9723	12	20	30
9724	12	20	30
9725	12	20	30
9726	12	20	30
9727	13	20	30
9728	12	20	30
9729	12	19	29
9730	12	19	28
9731	13	20	31
9732	13	21	31
9733	13	21	31
9734	13	20	31
9735	13	21	31
9736	13	20	31
9737	13	21	31
9738	13	21	32
9739	14	22	33
9740	14	22	33
9741	14	22	33
9742	14	22	33
9743	14	22	33
9744	14	23	34
9745	14	23	34
9746	15	23	35
9747	14	22	33
9748	14	23	34
9749	14	23	34
9750	14	23	34
9751	14	23	34
9752	14	23	34
9753	14	23	34
9754	14	23	34
9755	14	23	34
9756	14	22	33
9757	14	23	34
9758	14	22	33
9759	15	24	36
9760	15	24	36
9761	15	24	36
9762	15	24	36
9763	15	24	36
9764	15	24	36
9765	15	24	35
9766	15	25	36
9767	15	24	36
9768	15	24	35
9769	15	24	36
9770	15	24	35
9771	15	24	35
9772	15	24	35
9773	15	24	35
9774	15	23	35
9775	14	23	34
9776	15	24	35
9777	15	24	35
9778	15	24	35
9779	15	24	35
9780	15	24	36
9781	15	25	36
9782	15	25	36
9783	15	25	36
9784	15	24	36
9785	15	25	37
9786	15	24	36
9787	15	25	36
9788	15	24	36
9789	15	24	35
9790	15	24	35
9791	15	24	35
9792	15	24	35
9793	15	24	36
9794	15	24	35
9795	15	24	35
9796	15	24	35
9797	15	24	35
9798	15	24	35
9799	15	24	35
9800	15	23	35
9801	14	23	35
9802	14	23	35
9803	14	23	34
9804	14	23	35
9805	14	23	34
9806	14	23	34
9807	14	23	34
9808	14	23	35
9809	14	23	34
9810	15	24	35
9811	15	24	36
9812	15	24	36
9813	15	24	36
9814	15	25	36
9815	15	25	37
9816	15	25	37
9817	15	25	36
9818	15	25	37
9819	15	24	36
9820	15	24	36
9821	14	23	35
9822	15	25	36
9823	15	24	35
9824	15	24	35
9825	15	24	35
9826	15	24	35
9827	15	24	36
9828	15	24	36
9829	15	24	36
9830	15	24	36
9831	15	23	35
9832	15	24	35
9833	15	24	36
9834	15	24	35
9835	15	24	36
9836	14	23	35
9837	14	23	35
9838	14	23	34
9839	14	23	35
9840	14	23	34
9841	14	23	34
9842	14	23	34
9843	14	23	35
9844	15	24	36
9845	14	24	35
9846	14	23	35
9847	14	23	35
9848	15	24	35
9849	15	24	35
9850	14	23	35
9851	15	24	35
9852	14	23	34
9853	15	24	36
9854	15	24	36
9855	15	24	36
9856	15	24	36
9857	15	24	36
9858	15	24	37
9859	15	25	37
9860	15	25	37
9861	15	24	37
9862	15	24	36
9863	15	24	36
9864	14	23	35
9865	14	23	35
9866	15	24	36
9867	15	24	36
9868	14	23	35
9869	14	23	35
9870	14	23	35
9871	14	23	35
9872	14	23	35
9873	15	24	36
9874	15	24	36
9875	15	24	36
9876	15	25	37
9877	15	25	37
9878	15	25	37
9879	15	25	37
9880	15	24	37
9881	15	24	36
9882	15	24	36
9883	14	23	35
9884	15	24	37
9885	14	23	35
9886	14	23	35
9887	14	24	35
9888	14	23	35
9889	15	24	35
9890	14	23	35
9891	15	24	35
9892	15	24	36
9893	14	24	35
9894	14	23	35
9895	14	23	35
9896	14	23	35
9897	15	24	36
9898	14	23	35
9899	14	23	35
9900	14	24	35
9901	14	23	34
9902	15	24	35
9903	14	23	35
9904	14	23	35
9905	14	23	35
9906	14	23	35
9907	14	23	35
9908	14	23	35
9909	14	23	34
9910	14	23	34
9911	14	23	34
9912	14	23	34
9913	14	22	34
9914	14	22	33
9915	14	23	34
9916	14	23	34
9917	14	23	34
9918	14	23	34
9919	14	23	34
9920	14	23	34
9921	14	23	35
9922	14	23	35
9923	14	23	35
9924	14	23	35
9925	14	23	35
9926	14	23	34
9927	14	23	35
9928	14	23	35
9929	14	23	35
9930	14	22	33
9931	13	22	33
9932	13	22	33
9933	14	22	33
9934	13	22	33
9935	13	22	32
9936	13	22	32
9937	13	22	33
9938	13	22	33
9939	13	22	32
9940	13	22	32
9941	13	21	32
9942	13	22	32
9943	13	21	32
9944	13	22	32
9945	13	22	32
9946	13	20	30
9947	12	20	30
9948	13	21	31
9949	12	20	30
9950	13	20	30
9951	13	21	31
9952	13	20	31
9953	13	20	31
9954	13	21	31
9955	13	20	31
9956	12	20	29
9957	12	20	30
9958	12	20	30
9959	12	20	30
9960	12	20	30
9961	12	19	28
9962	12	19	28
9963	11	19	28
9964	11	18	27
9965	11	18	27
9966	11	18	27
9967	11	17	26
9968	11	18	27
9969	11	17	26
9970	10	17	26
9971	10	17	25
9972	10	16	25
9973	10	17	25
9974	10	17	25
9975	10	16	25
9976	10	16	25
9977	10	16	24
9978	10	16	24
9979	10	16	24
9980	10	16	24
9981	10	16	24
9982	10	16	24
9983	9	14	22
9984	9	14	22
9985	8	14	21
9986	9	14	22
9987	8	14	22
9988	8	14	22
9989	8	14	22
9990	9	14	22
9991	8	14	21
9992	9	14	22
9993	8	14	21
9994	8	14	21
9995	7	12	19
9996	7	12	19
9997	7	12	19
9998	7	12	19
9999	7	13	20
10000	7	13	20
10001	7	13	20
10002	7	13	20
10003	7	12	19
10004	7	13	20
10005	7	12	20
10006	7	13	20
10007	7	13	20
10008	7	12	18
10009	7	11	18
10010	6	11	18
10011	7	11	18
10012	6	11	18
10013	6	10	16
10014	6	10	16
10015	5	10	16
10016	6	10	16
10017	5	10	16
10018	5	10	16
10019	5	10	16
10020	5	10	16
10021	5	10	16
10022	5	9	16
10023	5	10	16
10024	5	10	16
10025	6	10	16
10026	5	10	16
10027	5	10	16
10028	5	10	16
10029	5	10	16
10030	5	10	16
10031	5	10	16
10032	5	10	16
10033	6	10	16
10034	5	10	16
10035	5	10	16
10036	5	10	16
10037	5	10	16
10038	5	10	16
10039	5	10	16
10040	5	10	16
10041	5	10	16
10042	5	10	16
10043	5	10	16
10044	5	10	16
10045	5	10	16
10046	5	10	16
10047	6	10	16
10048	6	10	16
10049	6	10	16
10050	6	10	17
10051	6	10	16
10052	6	10	16
10053	5	10	16
10054	6	10	16
10055	6	10	16
10056	6	10	17
