chr	start	end	cell_id	state	copy
2	171500001	1.72e+08	4N C	4	5.25838306282768
2	172000001	172500000	4N C	4	4.06838598377104
2	172500001	1.73e+08	4N C	4	4.13603322659054
2	173000001	173500000	4N C	6	5.71400504798595
2	173500001	1.74e+08	4N C	6	4.07184120678434
2	174000001	174500000	4N C	6	5.84726894425753
2	174500001	1.75e+08	4N C	6	6.58419242093624
2	175000001	175500000	4N C	6	7.46005748621761
2	175500001	1.76e+08	4N C	6	7.6290907849404
2	176000001	176500000	4N C	6	6.96568843810644
2	176500001	1.77e+08	4N C	6	5.4522905545529
2	177000001	177500000	4N C	6	5.76282695063374
2	177500001	1.78e+08	4N C	6	6.05033624557916
2	178000001	178500000	4N C	6	5.93434075400907
2	178500001	1.79e+08	4N C	4	4.59144114430053
2	179000001	179500000	4N C	4	3.95447040262416
2	179500001	1.8e+08	4N C	4	3.87698381832138
2	180000001	180500000	4N C	4	5.03915984677672
2	180500001	1.81e+08	4N C	4	4.0335670532335
2	181000001	181500000	4N C	4	4.62228076992752
2	181500001	1.82e+08	4N C	4	5.25685870846755
2	182000001	182500000	4N C	4	4.06062754691427
2	182500001	1.83e+08	4N C	4	3.92250678393089
2	183000001	183500000	4N C	4	3.99843292675962
2	183500001	1.84e+08	4N C	4	3.94073474634944
2	184000001	184500000	4N C	4	3.99104287351985
2	184500001	1.85e+08	4N C	4	3.97297150436104
2	185000001	185500000	4N C	4	3.8198462885034
2	185500001	1.86e+08	4N C	4	4.47689676638221
2	186000001	186500000	4N C	4	3.96865389604329
2	186500001	1.87e+08	4N C	4	4.01983480866651
2	187000001	187500000	4N C	4	4.00038831364324
2	187500001	1.88e+08	4N C	4	3.92906269676083
2	188000001	188500000	4N C	4	3.89215301523006
2	188500001	1.89e+08	4N C	4	3.87457194753756
2	189000001	189500000	4N C	4	4.04513582634564
2	189500001	1.9e+08	4N C	4	4.46253674083989
2	190000001	190500000	4N C	4	4.03558545264766
2	190500001	1.91e+08	4N C	4	3.98847366496407
2	191000001	191500000	4N C	4	3.98294700587341
2	191500001	1.92e+08	4N C	4	3.97026609537051
2	192000001	192500000	4N C	4	4.01133966534229
2	192500001	1.93e+08	4N C	4	4.03290188815141
2	193000001	193500000	4N C	4	3.90090230479579
2	193500001	1.94e+08	4N C	4	4.00781399527807
2	194000001	194500000	4N C	4	3.9910473652731
2	194500001	1.95e+08	4N C	4	3.99127117493646
2	195000001	195500000	4N C	4	4.09174011343113
2	195500001	1.96e+08	4N C	4	4.00844435137631
2	196000001	196500000	4N C	4	3.85800280974026
2	196500001	1.97e+08	4N C	4	3.97483215009331
2	197000001	197500000	4N C	4	3.99641015849246
2	197500001	1.98e+08	4N C	4	3.92372243794761
2	198000001	198500000	4N C	4	3.876611639673
2	198500001	1.99e+08	4N C	4	3.89093561310852
2	199000001	199500000	4N C	4	4.02525712001474
2	199500001	2e+08	4N C	4	4.10921499417542
2	200000001	200500000	4N C	4	3.90573450734191
2	200500001	2.01e+08	4N C	4	4.08003351675431
2	201000001	201500000	4N C	4	4.05650082962682
2	201500001	2.02e+08	4N C	4	3.83964263046333
2	202000001	202500000	4N C	4	3.87141564668157
2	202500001	2.03e+08	4N C	4	3.93170974075194
2	203000001	203500000	4N C	4	3.75811948333845
2	203500001	2.04e+08	4N C	4	3.80447914117956
2	204000001	204500000	4N C	4	3.77947385812837
2	204500001	2.05e+08	4N C	4	4.01572222700709
2	205000001	205500000	4N C	4	4.08067689948218
2	205500001	2.06e+08	4N C	4	4.09683600799593
2	206000001	206500000	4N C	4	4.14087551999141
2	206500001	2.07e+08	4N C	4	3.98149067056784
2	207000001	207500000	4N C	4	3.79748597547353
2	207500001	2.08e+08	4N C	4	3.9395696483123
2	208000001	208500000	4N C	4	3.94216689972522
2	208500001	2.09e+08	4N C	4	3.83867328125721
2	209000001	209500000	4N C	4	3.92545333219884
2	209500001	2.1e+08	4N C	4	3.84928836601657
2	210000001	210500000	4N C	4	3.9452275652566
2	210500001	2.11e+08	4N C	4	3.96305475791396
2	211000001	211500000	4N C	4	3.98625976812557
2	211500001	2.12e+08	4N C	4	5.46759884064362
2	212000001	212500000	4N C	4	5.24075382409414
2	212500001	2.13e+08	4N C	4	4.14431642418841
2	213000001	213500000	4N C	4	4.15147063779934
2	213500001	2.14e+08	4N C	4	4.13612397351438
2	214000001	214500000	4N C	4	3.89451771584241
2	214500001	2.15e+08	4N C	4	3.91001559081802
2	215000001	215500000	4N C	4	4.0425468900195
2	215500001	2.16e+08	4N C	4	3.94854294720052
2	216000001	216500000	4N C	4	3.90803404089811
2	216500001	2.17e+08	4N C	4	3.98786783819222
2	217000001	217500000	4N C	4	3.9791106122866
2	217500001	2.18e+08	4N C	4	4.05367177615783
2	218000001	218500000	4N C	4	4.10679880311995
2	218500001	2.19e+08	4N C	4	4.0810012565261
2	219000001	219500000	4N C	4	3.86979697253549
2	219500001	2.2e+08	4N C	4	3.8552959570017
2	220000001	220500000	4N C	6	4.91213180629155
2	220500001	2.21e+08	4N C	6	9.13148221266599
2	221000001	221500000	4N C	6	6.14552405099101
2	221500001	2.22e+08	4N C	4	4.1255320433377
2	222000001	222500000	4N C	4	3.9878098940722
2	222500001	2.23e+08	4N C	4	4.02857817293543
2	223000001	223500000	4N C	4	3.89163876379346
2	223500001	2.24e+08	4N C	4	3.86330105682989
2	224000001	224500000	4N C	4	3.96590532906994
2	224500001	2.25e+08	4N C	4	3.92370233269121
2	225000001	225500000	4N C	4	3.93520480359216
2	225500001	2.26e+08	4N C	4	3.99275818931196
2	226000001	226500000	4N C	4	3.99152876526784
2	226500001	2.27e+08	4N C	4	4.03363044833709
2	227000001	227500000	4N C	4	4.06386073794399
2	227500001	2.28e+08	4N C	4	4.01114283765252
2	228000001	228500000	4N C	4	3.92413873265641
2	228500001	2.29e+08	4N C	4	3.83542937215102
2	229000001	229500000	4N C	4	3.86597526991513
2	229500001	2.3e+08	4N C	4	3.97282935176183
2	230000001	230500000	4N C	4	3.99938912344276
2	230500001	2.31e+08	4N C	4	3.88333716389059
2	231000001	231500000	4N C	4	4.17999169493569
2	231500001	2.32e+08	4N C	6	5.81689734067523
2	232000001	232500000	4N C	6	5.80157856899579
2	232500001	2.33e+08	4N C	6	6.48304186656082
2	233000001	233500000	4N C	8	7.54215885261902
2	233500001	2.34e+08	4N C	8	7.75438116710711
2	234000001	234500000	4N C	8	NA
2	234500001	2.35e+08	4N C	8	8.09370095948185
2	235000001	235500000	4N C	6	6.1370507512813
2	235500001	2.36e+08	4N C	6	5.99625072881041
2	236000001	236500000	4N C	6	6.11725090546118
2	236500001	2.37e+08	4N C	6	6.17960226275916
2	237000001	237500000	4N C	6	5.86392240243745
2	237500001	2.38e+08	4N C	6	6.19456675530384
2	238000001	238500000	4N C	6	6.05756030036974
2	238500001	2.39e+08	4N C	6	5.88894069652129
2	239000001	239500000	4N C	4	4.23316455166844
2	239500001	2.4e+08	4N C	4	NA
2	240000001	240500000	4N C	4	4.19131714725638
2	240500001	2.41e+08	4N C	4	NA
2	241000001	241500000	4N C	4	4.02726467438448
2	241500001	2.42e+08	4N C	4	3.93060536660823
2	242000001	242500000	4N C	6	5.32223357994414
2	242500001	2.43e+08	4N C	6	5.58313372710363
2	243000001	243500000	4N C	6	NA
20	1	5e+05	4N C	6	NA
20	500001	1e+06	4N C	6	5.9210118400653
20	1000001	1500000	4N C	6	6.03788188728181
20	1500001	2e+06	4N C	6	5.6265659931828
20	2000001	2500000	4N C	6	6.0604731688587
20	2500001	3e+06	4N C	6	5.67956820701964
20	3000001	3500000	4N C	6	5.67876823170213
20	3500001	4e+06	4N C	6	5.66897923846331
20	4000001	4500000	4N C	6	5.79604942493375
20	4500001	5e+06	4N C	6	5.91492340658802
20	5000001	5500000	4N C	6	8.56673064965404
20	5500001	6e+06	4N C	6	6.69077450688193
20	6000001	6500000	4N C	4	3.92348861148571
20	6500001	7e+06	4N C	4	4.00735176225679
20	7000001	7500000	4N C	4	3.92932259418532
20	7500001	8e+06	4N C	4	3.98492914715786
20	8000001	8500000	4N C	4	4.08579667616272
20	8500001	9e+06	4N C	4	4.25615170511518
20	9000001	9500000	4N C	4	4.00959670274382
20	9500001	1e+07	4N C	4	3.98894069448101
20	10000001	10500000	4N C	4	4.05226532257258
20	10500001	1.1e+07	4N C	4	4.11029670183296
20	11000001	11500000	4N C	4	4.20095677121741
20	11500001	1.2e+07	4N C	4	4.03616309598767
20	12000001	12500000	4N C	4	4.04336358852662
20	12500001	1.3e+07	4N C	4	4.05119539189991
20	13000001	13500000	4N C	4	4.08636042497893
20	13500001	1.4e+07	4N C	4	3.8976856328213
20	14000001	14500000	4N C	4	4.04963645126968
20	14500001	1.5e+07	4N C	4	4.14114809208925
20	15000001	15500000	4N C	4	4.11278427539609
20	15500001	1.6e+07	4N C	4	4.15031843343449
20	16000001	16500000	4N C	4	4.13494470804186
20	16500001	1.7e+07	4N C	4	4.48591670333713
20	17000001	17500000	4N C	6	5.60502022819818
20	17500001	1.8e+07	4N C	6	7.31264878405504
20	18000001	18500000	4N C	4	3.8684758775856
20	18500001	1.9e+07	4N C	4	4.02318199223725
20	19000001	19500000	4N C	4	4.07725654648894
20	19500001	2e+07	4N C	4	4.0227984264485
20	20000001	20500000	4N C	4	3.97681248893141
20	20500001	2.1e+07	4N C	4	4.05468685433321
20	21000001	21500000	4N C	4	3.8717767408779
20	21500001	2.2e+07	4N C	4	3.84221000616
20	22000001	22500000	4N C	4	4.01628876838227
20	22500001	2.3e+07	4N C	4	4.01494639959068
20	23000001	23500000	4N C	4	3.96877031403424
20	23500001	2.4e+07	4N C	4	4.01783844266386
20	24000001	24500000	4N C	4	4.11638957245578
20	24500001	2.5e+07	4N C	4	4.13541789947394
20	25000001	25500000	4N C	4	4.01822248411858
20	25500001	2.6e+07	4N C	4	3.3586786698797
20	26000001	26500000	4N C	4	NA
20	26500001	2.7e+07	4N C	4	NA
20	27000001	27500000	4N C	4	NA
20	27500001	2.8e+07	4N C	4	NA
20	28000001	28500000	4N C	4	NA
20	28500001	2.9e+07	4N C	4	NA
20	29000001	29500000	4N C	4	NA
20	29500001	3e+07	4N C	4	NA
20	30000001	30500000	4N C	6	5.73316771884779
20	30500001	3.1e+07	4N C	6	5.82437581582124
20	31000001	31500000	4N C	6	5.90338432478594
20	31500001	3.2e+07	4N C	6	6.11596299526732
20	32000001	32500000	4N C	6	6.62812800004198
20	32500001	3.3e+07	4N C	4	3.96336146559154
20	33000001	33500000	4N C	4	3.81007885726968
20	33500001	3.4e+07	4N C	4	3.99765869826754
20	34000001	34500000	4N C	4	4.64228143237916
20	34500001	3.5e+07	4N C	4	NA
20	35000001	35500000	4N C	4	3.95333964120779
20	35500001	3.6e+07	4N C	4	3.80687365672046
20	36000001	36500000	4N C	4	4.08677147913033
20	36500001	3.7e+07	4N C	4	4.0579979411579
20	37000001	37500000	4N C	4	4.83070228823336
20	37500001	3.8e+07	4N C	6	6.14694133603899
20	38000001	38500000	4N C	6	6.12437475545734
20	38500001	3.9e+07	4N C	6	6.16237033647234
20	39000001	39500000	4N C	6	6.10615728527004
20	39500001	4e+07	4N C	6	5.97482306149572
20	40000001	40500000	4N C	6	6.01971994265133
20	40500001	4.1e+07	4N C	6	6.20544080992098
20	41000001	41500000	4N C	6	6.07556150144617
20	41500001	4.2e+07	4N C	6	6.03748640545365
20	42000001	42500000	4N C	6	5.75194543138958
20	42500001	4.3e+07	4N C	6	5.27254674543703
20	43000001	43500000	4N C	4	4.00855642480646
20	43500001	4.4e+07	4N C	4	4.13070439821058
20	44000001	44500000	4N C	6	5.95099481230404
20	44500001	4.5e+07	4N C	6	6.02850773046782
20	45000001	45500000	4N C	6	6.10303194339554
20	45500001	4.6e+07	4N C	6	6.86899550024406
20	46000001	46500000	4N C	6	7.54645425486096
20	46500001	4.7e+07	4N C	6	7.18284685237421
20	47000001	47500000	4N C	6	6.07163130030013
20	47500001	4.8e+07	4N C	6	5.82128772609154
20	48000001	48500000	4N C	5	5.02389364556524
20	48500001	4.9e+07	4N C	5	4.75186050416342
20	49000001	49500000	4N C	5	4.91078768756574
20	49500001	5e+07	4N C	5	5.07562526660208
20	50000001	50500000	4N C	5	4.906259407294
20	50500001	5.1e+07	4N C	5	4.87953915457581
20	51000001	51500000	4N C	5	5.26009373643127
20	51500001	5.2e+07	4N C	5	5.14860677825911
20	52000001	52500000	4N C	5	4.45353943915122
20	52500001	5.3e+07	4N C	4	4.06273851386578
20	53000001	53500000	4N C	4	4.00671278035483
20	53500001	5.4e+07	4N C	4	4.07666730982745
20	54000001	54500000	4N C	4	4.01377783414253
20	54500001	5.5e+07	4N C	4	4.03528321903785
20	55000001	55500000	4N C	4	3.88548143841361
20	55500001	5.6e+07	4N C	4	4.06398456200223
20	56000001	56500000	4N C	4	4.03850231144525
20	56500001	5.7e+07	4N C	4	4.15767241939818
20	57000001	57500000	4N C	6	5.93060905324849
20	57500001	5.8e+07	4N C	6	5.38073007471985
20	58000001	58500000	4N C	4	3.93787828904331
20	58500001	5.9e+07	4N C	4	4.07811596754483
20	59000001	59500000	4N C	4	4.04922555576269
20	59500001	6e+07	4N C	4	4.12118073982524
20	60000001	60500000	4N C	4	4.14620524743537
20	60500001	6.1e+07	4N C	4	3.94125934207056
20	61000001	61500000	4N C	4	NA
20	61500001	6.2e+07	4N C	4	3.9538980660982
20	62000001	62500000	4N C	4	3.83792730446772
20	62500001	6.3e+07	4N C	4	NA
20	63000001	63500000	4N C	4	NA
21	1	5e+05	4N C	3	NA
21	500001	1e+06	4N C	3	NA
21	1000001	1500000	4N C	3	NA
21	1500001	2e+06	4N C	3	NA
21	2000001	2500000	4N C	3	NA
21	2500001	3e+06	4N C	3	NA
21	3000001	3500000	4N C	3	NA
21	3500001	4e+06	4N C	3	NA
21	4000001	4500000	4N C	3	NA
21	4500001	5e+06	4N C	3	NA
21	5000001	5500000	4N C	3	NA
21	5500001	6e+06	4N C	3	NA
21	6000001	6500000	4N C	3	NA
21	6500001	7e+06	4N C	3	NA
21	7000001	7500000	4N C	3	NA
21	7500001	8e+06	4N C	3	NA
21	8000001	8500000	4N C	3	NA
21	8500001	9e+06	4N C	3	NA
21	9000001	9500000	4N C	3	NA
21	9500001	1e+07	4N C	3	NA
21	10000001	10500000	4N C	3	NA
21	10500001	1.1e+07	4N C	3	NA
21	11000001	11500000	4N C	3	NA
21	11500001	1.2e+07	4N C	3	NA
21	12000001	12500000	4N C	3	NA
21	12500001	1.3e+07	4N C	3	NA
21	13000001	13500000	4N C	3	NA
21	13500001	1.4e+07	4N C	3	NA
21	14000001	14500000	4N C	3	NA
21	14500001	1.5e+07	4N C	3	2.84981706772587
21	15000001	15500000	4N C	3	2.20859073946606
21	15500001	1.6e+07	4N C	4	4.01696351432382
21	16000001	16500000	4N C	4	4.08357573576296
21	16500001	1.7e+07	4N C	4	4.14212678343462
21	17000001	17500000	4N C	4	4.03143342497339
21	17500001	1.8e+07	4N C	4	4.06580971312439
21	18000001	18500000	4N C	4	4.10315896094395
21	18500001	1.9e+07	4N C	4	3.84684041879681
21	19000001	19500000	4N C	4	3.94068946943835
21	19500001	2e+07	4N C	4	4.06757873897606
21	20000001	20500000	4N C	4	4.0374589228391
21	20500001	2.1e+07	4N C	4	4.06635901156302
21	21000001	21500000	4N C	4	3.9910713371308
21	21500001	2.2e+07	4N C	4	3.98804017923
21	22000001	22500000	4N C	4	5.13528967537942
21	22500001	2.3e+07	4N C	4	4.04223848767971
21	23000001	23500000	4N C	4	3.98248041773176
21	23500001	2.4e+07	4N C	4	4.03721709791786
21	24000001	24500000	4N C	4	3.97721382438049
21	24500001	2.5e+07	4N C	4	4.335922058839
21	25000001	25500000	4N C	4	3.97913725640268
21	25500001	2.6e+07	4N C	4	4.13038177456454
21	26000001	26500000	4N C	4	4.09830266353091
21	26500001	2.7e+07	4N C	4	4.06171176060824
21	27000001	27500000	4N C	4	3.91303553907936
21	27500001	2.8e+07	4N C	4	4.03818746340193
21	28000001	28500000	4N C	4	4.10160019422804
21	28500001	2.9e+07	4N C	4	4.11880159435318
21	29000001	29500000	4N C	4	4.02447960676326
21	29500001	3e+07	4N C	4	4.12184463507252
21	30000001	30500000	4N C	4	3.95421895764982
21	30500001	3.1e+07	4N C	4	4.0078687080118
21	31000001	31500000	4N C	4	4.02901659477264
21	31500001	3.2e+07	4N C	4	3.99216821493652
21	32000001	32500000	4N C	4	3.97907049823722
21	32500001	3.3e+07	4N C	4	3.98118321489418
21	33000001	33500000	4N C	4	NA
21	33500001	3.4e+07	4N C	4	4.38874236404846
21	34000001	34500000	4N C	4	5.50079748545625
21	34500001	3.5e+07	4N C	4	3.82740306936355
21	35000001	35500000	4N C	4	3.9396615470184
21	35500001	3.6e+07	4N C	4	4.07829560172691
21	36000001	36500000	4N C	4	4.11756086527899
21	36500001	3.7e+07	4N C	4	4.16449406030926
21	37000001	37500000	4N C	4	4.1033888593358
21	37500001	3.8e+07	4N C	4	4.01240286586414
21	38000001	38500000	4N C	4	4.82838980493813
21	38500001	3.9e+07	4N C	4	3.92118423322164
21	39000001	39500000	4N C	4	4.08970264995835
21	39500001	4e+07	4N C	4	4.1376935398386
21	40000001	40500000	4N C	4	NA
21	40500001	4.1e+07	4N C	4	3.87663260237326
21	41000001	41500000	4N C	4	4.11387011999791
21	41500001	4.2e+07	4N C	4	4.07708137887391
21	42000001	42500000	4N C	4	4.03144070024189
21	42500001	4.3e+07	4N C	4	NA
21	43000001	43500000	4N C	4	NA
21	43500001	4.4e+07	4N C	4	4.15425532097993
21	44000001	44500000	4N C	4	NA
21	44500001	4.5e+07	4N C	4	NA
21	45000001	45500000	4N C	4	3.99139184965432
21	45500001	4.6e+07	4N C	4	3.90666665866334
21	46000001	46500000	4N C	4	3.89278691362723
21	46500001	4.7e+07	4N C	4	3.97332190606481
21	47000001	47500000	4N C	4	3.9118198881766
21	47500001	4.8e+07	4N C	4	3.9690361263701
21	48000001	48500000	4N C	4	NA
22	1	5e+05	4N C	2	NA
22	500001	1e+06	4N C	2	NA
22	1000001	1500000	4N C	2	NA
22	1500001	2e+06	4N C	2	NA
22	2000001	2500000	4N C	2	NA
22	2500001	3e+06	4N C	2	NA
22	3000001	3500000	4N C	2	NA
22	3500001	4e+06	4N C	2	NA
22	4000001	4500000	4N C	2	NA
22	4500001	5e+06	4N C	2	NA
22	5000001	5500000	4N C	2	NA
22	5500001	6e+06	4N C	2	NA
22	6000001	6500000	4N C	2	NA
22	6500001	7e+06	4N C	2	NA
22	7000001	7500000	4N C	2	NA
22	7500001	8e+06	4N C	2	NA
22	8000001	8500000	4N C	2	NA
22	8500001	9e+06	4N C	2	NA
22	9000001	9500000	4N C	2	NA
22	9500001	1e+07	4N C	2	NA
22	10000001	10500000	4N C	2	NA
22	10500001	1.1e+07	4N C	2	NA
22	11000001	11500000	4N C	2	NA
22	11500001	1.2e+07	4N C	2	NA
22	12000001	12500000	4N C	2	NA
22	12500001	1.3e+07	4N C	2	NA
22	13000001	13500000	4N C	2	NA
22	13500001	1.4e+07	4N C	2	NA
22	14000001	14500000	4N C	2	NA
22	14500001	1.5e+07	4N C	2	NA
22	15000001	15500000	4N C	2	NA
22	15500001	1.6e+07	4N C	2	NA
22	16000001	16500000	4N C	2	NA
22	16500001	1.7e+07	4N C	2	NA
22	17000001	17500000	4N C	2	2.51496381357971
22	17500001	1.8e+07	4N C	2	3.81900225666692
22	18000001	18500000	4N C	2	2.39384744724791
22	18500001	1.9e+07	4N C	2	1.52364556021668
22	19000001	19500000	4N C	2	NA
22	19500001	2e+07	4N C	2	2.09237988561318
22	20000001	20500000	4N C	2	1.46523009625321
22	20500001	2.1e+07	4N C	2	NA
22	21000001	21500000	4N C	2	1.84259439837598
22	21500001	2.2e+07	4N C	2	0.829957450658028
22	22000001	22500000	4N C	2	1.95748495418508
22	22500001	2.3e+07	4N C	2	1.99658941757825
22	23000001	23500000	4N C	2	2.09022340311095
22	23500001	2.4e+07	4N C	2	1.99007871004637
22	24000001	24500000	4N C	2	1.77837388456217
22	24500001	2.5e+07	4N C	2	2.00909677420858
22	25000001	25500000	4N C	2	1.7773074349182
22	25500001	2.6e+07	4N C	2	1.99701502851493
22	26000001	26500000	4N C	2	2.07610542117368
22	26500001	2.7e+07	4N C	2	2.08196290735648
22	27000001	27500000	4N C	2	2.09797980536094
22	27500001	2.8e+07	4N C	2	2.08683748092901
22	28000001	28500000	4N C	2	1.88791721324995
22	28500001	2.9e+07	4N C	2	2.03773351534013
22	29000001	29500000	4N C	2	1.9531113185522
22	29500001	3e+07	4N C	2	2.01479299417629
22	30000001	30500000	4N C	4	4.40466424074443
22	30500001	3.1e+07	4N C	6	6.86491815719666
22	31000001	31500000	4N C	6	6.778083224378
22	31500001	3.2e+07	4N C	4	3.86264784576355
22	32000001	32500000	4N C	4	4.00322932422535
22	32500001	3.3e+07	4N C	4	3.55567893591377
22	33000001	33500000	4N C	2	1.91256233000437
22	33500001	3.4e+07	4N C	2	2.04730831428288
22	34000001	34500000	4N C	2	2.06007649468237
22	34500001	3.5e+07	4N C	2	2.05376686003775
22	35000001	35500000	4N C	2	2.06377568597579
22	35500001	3.6e+07	4N C	2	2.04088728074284
22	36000001	36500000	4N C	2	1.9372278634114
22	36500001	3.7e+07	4N C	2	2.01405435547428
22	37000001	37500000	4N C	2	2.05536050790599
22	37500001	3.8e+07	4N C	4	3.70488297781552
22	38000001	38500000	4N C	6	4.89345415002179
22	38500001	3.9e+07	4N C	6	5.66394612352322
22	39000001	39500000	4N C	6	5.79550072085187
22	39500001	4e+07	4N C	6	5.91685915711716
22	40000001	40500000	4N C	6	5.82554972504275
22	40500001	4.1e+07	4N C	6	5.86150270330926
22	41000001	41500000	4N C	6	5.39132458439831
22	41500001	4.2e+07	4N C	4	3.92367733309449
22	42000001	42500000	4N C	4	3.88474802894484
22	42500001	4.3e+07	4N C	4	3.78146906237795
22	43000001	43500000	4N C	4	3.23807427080433
22	43500001	4.4e+07	4N C	2	2.06412361943051
22	44000001	44500000	4N C	2	2.021689919636
22	44500001	4.5e+07	4N C	2	2.08410478712706
22	45000001	45500000	4N C	2	2.06943317818329
22	45500001	4.6e+07	4N C	2	1.97322485049665
22	46000001	46500000	4N C	2	1.95066277794555
22	46500001	4.7e+07	4N C	2	2.02305036873772
22	47000001	47500000	4N C	2	2.1029364863488
22	47500001	4.8e+07	4N C	2	2.03215466859445
22	48000001	48500000	4N C	2	2.04018483258732
22	48500001	4.9e+07	4N C	2	2.05101848335174
22	49000001	49500000	4N C	2	2.05090854686615
22	49500001	5e+07	4N C	2	2.01614463008644
22	50000001	50500000	4N C	2	NA
22	50500001	5.1e+07	4N C	2	1.94697843334987
22	51000001	51500000	4N C	2	NA
3	1	5e+05	4N C	4	NA
3	500001	1e+06	4N C	4	3.99970442778008
3	1000001	1500000	4N C	4	4.02357610399262
3	1500001	2e+06	4N C	4	4.01248540474786
3	2000001	2500000	4N C	4	3.95751017119756
3	2500001	3e+06	4N C	4	3.99708935977312
3	3000001	3500000	4N C	4	4.04913295440198
3	3500001	4e+06	4N C	4	3.95698178561015
3	4000001	4500000	4N C	4	3.97841949749875
3	4500001	5e+06	4N C	4	4.03709420942701
3	5000001	5500000	4N C	4	3.91319828092655
3	5500001	6e+06	4N C	4	4.0298358095285
3	6000001	6500000	4N C	4	4.03204236672202
3	6500001	7e+06	4N C	4	3.91008332235067
3	7000001	7500000	4N C	4	4.01363830491075
3	7500001	8e+06	4N C	4	4.14064744101106
3	8000001	8500000	4N C	4	4.02934303383205
3	8500001	9e+06	4N C	4	3.96102051074992
3	9000001	9500000	4N C	4	4.74499140363667
3	9500001	1e+07	4N C	6	5.79298477253517
3	10000001	10500000	4N C	6	5.99513312845454
3	10500001	1.1e+07	4N C	6	4.90521059798973
3	11000001	11500000	4N C	4	4.09082387771603
3	11500001	1.2e+07	4N C	4	3.96245847846037
3	12000001	12500000	4N C	4	3.96063900774754
3	12500001	1.3e+07	4N C	4	3.97464889483598
3	13000001	13500000	4N C	4	4.20722555131897
3	13500001	1.4e+07	4N C	4	4.15571713512855
3	14000001	14500000	4N C	4	4.06360629534976
3	14500001	1.5e+07	4N C	4	4.42995215621298
3	15000001	15500000	4N C	4	4.11426156546028
3	15500001	1.6e+07	4N C	4	3.99345348432789
3	16000001	16500000	4N C	4	4.15747565582121
3	16500001	1.7e+07	4N C	4	4.03261825145503
3	17000001	17500000	4N C	4	4.07097308819057
3	17500001	1.8e+07	4N C	4	3.92504559241398
3	18000001	18500000	4N C	4	4.03162520958333
3	18500001	1.9e+07	4N C	4	4.03809750218947
3	19000001	19500000	4N C	4	3.89181341863691
3	19500001	2e+07	4N C	4	3.92573553627537
3	20000001	20500000	4N C	4	3.93161847285322
3	20500001	2.1e+07	4N C	4	4.80158585612986
3	21000001	21500000	4N C	4	4.00420354702885
3	21500001	2.2e+07	4N C	4	4.02184746638964
3	22000001	22500000	4N C	4	3.85707611452934
3	22500001	2.3e+07	4N C	4	4.01475284983847
3	23000001	23500000	4N C	4	4.02386365203863
3	23500001	2.4e+07	4N C	4	3.91300903830634
3	24000001	24500000	4N C	4	4.0651196210128
3	24500001	2.5e+07	4N C	4	4.07237853477131
3	25000001	25500000	4N C	4	4.08490139891648
3	25500001	2.6e+07	4N C	4	3.97992283632246
3	26000001	26500000	4N C	4	4.03565643862099
3	26500001	2.7e+07	4N C	4	3.96069782405504
3	27000001	27500000	4N C	4	4.05090865096331
3	27500001	2.8e+07	4N C	4	4.34159021064841
3	28000001	28500000	4N C	4	3.92072198149622
3	28500001	2.9e+07	4N C	4	4.15520981829283
3	29000001	29500000	4N C	4	4.07904069926832
3	29500001	3e+07	4N C	4	4.14770402952725
3	30000001	30500000	4N C	4	4.08688639079094
3	30500001	3.1e+07	4N C	4	4.11710199639787
3	31000001	31500000	4N C	4	4.09178134308364
3	31500001	3.2e+07	4N C	4	4.01720018259398
3	32000001	32500000	4N C	4	3.99450731133993
3	32500001	3.3e+07	4N C	4	3.73443229614058
3	33000001	33500000	4N C	4	3.92195027296626
3	33500001	3.4e+07	4N C	4	3.9192495223031
3	34000001	34500000	4N C	4	4.0348381806536
3	34500001	3.5e+07	4N C	4	4.01592410564317
3	35000001	35500000	4N C	4	3.9811162884339
3	35500001	3.6e+07	4N C	4	4.03934728668474
3	36000001	36500000	4N C	4	4.00809074934683
3	36500001	3.7e+07	4N C	4	4.04447766957613
3	37000001	37500000	4N C	4	3.96572386208515
3	37500001	3.8e+07	4N C	4	4.17138562450949
3	38000001	38500000	4N C	4	4.02035073186557
3	38500001	3.9e+07	4N C	4	4.03833804156864
3	39000001	39500000	4N C	4	4.70749831141798
3	39500001	4e+07	4N C	4	4.47920339350354
3	40000001	40500000	4N C	4	4.09400373624397
3	40500001	4.1e+07	4N C	4	4.10042519422796
3	41000001	41500000	4N C	4	4.13217449751486
3	41500001	4.2e+07	4N C	4	3.96205769992814
3	42000001	42500000	4N C	4	3.92905074348927
3	42500001	4.3e+07	4N C	4	3.96867862984576
3	43000001	43500000	4N C	4	4.05094079680314
3	43500001	4.4e+07	4N C	4	3.99847372466939
3	44000001	44500000	4N C	4	3.97580692873604
3	44500001	4.5e+07	4N C	4	4.02925102518113
3	45000001	45500000	4N C	6	5.85453461031556
3	45500001	4.6e+07	4N C	6	6.1625786841117
3	46000001	46500000	4N C	6	6.18891528855089
3	46500001	4.7e+07	4N C	6	5.72268884518146
3	47000001	47500000	4N C	6	8.71720397467494
3	47500001	4.8e+07	4N C	6	9.18265241471373
3	48000001	48500000	4N C	6	5.71455263151688
3	48500001	4.9e+07	4N C	6	5.88311898027287
3	49000001	49500000	4N C	6	5.90162469261808
3	49500001	5e+07	4N C	4	4.07085142461681
