pos	first	median	third
9055	16	27	46
9056	16	27	46
9057	16	27	46
9058	16	27	45
9059	16	28	47
9060	16	28	47
9061	16	28	47
9062	16	28	47
9063	16	28	47
9064	16	28	47
9065	16	28	47
9066	16	28	47
9067	17	28	47
9068	16	27	46
9069	16	27	45
9070	16	27	45
9071	16	27	45
9072	15	26	45
9073	15	27	45
9074	16	28	47
9075	16	27	46
9076	15	26	43
9077	15	26	44
9078	15	26	44
9079	15	26	44
9080	15	26	43
9081	15	26	44
9082	15	26	43
9083	14	24	40
9084	14	24	40
9085	14	25	42
9086	15	26	44
9087	15	26	44
9088	15	26	44
9089	15	26	45
9090	15	26	44
9091	15	26	44
9092	15	26	45
9093	15	25	43
9094	15	27	45
9095	13	24	41
9096	14	24	41
9097	14	24	41
9098	13	24	41
9099	13	24	41
9100	13	23	40
9101	13	23	40
9102	13	23	40
9103	13	22	39
9104	13	23	39
9105	13	23	40
9106	13	23	39
9107	13	23	40
9108	13	23	39
9109	13	24	40
9110	14	24	41
9111	14	24	41
9112	14	24	41
9113	14	24	42
9114	14	24	41
9115	14	24	41
9116	14	24	42
9117	14	24	42
9118	14	25	42
9119	14	24	42
9120	14	24	41
9121	14	25	42
9122	14	24	42
9123	14	24	42
9124	14	24	42
9125	14	25	43
9126	14	25	42
9127	14	25	43
9128	15	25	43
9129	15	26	44
9130	15	26	44
9131	15	26	44
9132	15	26	44
9133	15	25	43
9134	14	25	43
9135	14	25	43
9136	14	25	42
9137	14	25	42
9138	14	25	42
9139	14	25	42
9140	14	25	43
9141	14	25	42
9142	14	25	42
9143	14	25	42
9144	14	25	42
9145	14	25	43
9146	15	26	44
9147	15	26	44
9148	15	26	44
9149	15	26	44
9150	15	26	44
9151	15	26	45
9152	15	26	45
9153	15	26	45
9154	15	26	45
9155	15	26	44
9156	15	26	44
9157	15	26	44
9158	15	26	44
9159	15	26	44
9160	15	26	44
9161	15	25	43
9162	15	26	44
9163	15	26	44
9164	15	26	44
9165	15	25	43
9166	15	25	43
9167	15	25	43
9168	15	26	43
9169	15	25	43
9170	15	26	44
9171	15	25	43
9172	16	27	46
9173	16	27	46
9174	16	27	46
9175	16	27	46
9176	16	27	47
9177	16	27	46
9178	16	27	46
9179	16	27	46
9180	16	27	46
9181	15	25	43
9182	15	26	45
9183	15	26	45
9184	15	26	45
9185	15	26	44
9186	15	26	44
9187	15	26	44
9188	15	26	44
9189	15	26	44
9190	15	26	44
9191	14	25	43
9192	14	25	42
9193	14	25	43
9194	14	25	43
9195	15	25	43
9196	15	25	43
9197	15	25	44
9198	15	26	44
9199	14	25	43
9200	15	26	44
9201	15	26	44
9202	15	26	44
9203	16	27	46
9204	15	27	46
9205	15	27	46
9206	15	26	44
9207	15	26	44
9208	15	26	44
9209	15	25	43
9210	14	25	42
9211	15	26	44
9212	14	25	42
9213	14	24	42
9214	14	24	41
9215	14	25	42
9216	14	25	42
9217	14	24	42
9218	14	24	42
9219	15	25	43
9220	15	25	44
9221	14	25	43
9222	15	26	44
9223	15	25	43
9224	15	25	43
9225	15	26	44
9226	15	26	45
9227	15	26	45
9228	15	26	44
9229	16	27	46
9230	16	27	46
9231	16	27	46
9232	16	27	46
9233	16	27	46
9234	16	27	46
9235	16	27	46
9236	15	26	45
9237	17	28	47
9238	16	27	46
9239	16	27	46
9240	16	27	45
9241	16	27	45
9242	16	26	45
9243	16	28	47
9244	16	27	46
9245	16	27	46
9246	15	25	43
9247	16	27	45
9248	16	27	45
9249	16	27	45
9250	16	27	45
9251	15	26	44
9252	16	26	45
9253	16	27	45
9254	16	27	45
9255	17	29	49
9256	17	29	49
9257	17	29	49
9258	17	29	49
9259	17	29	49
9260	17	29	49
9261	17	29	48
9262	18	30	50
9263	17	28	47
9264	17	28	48
9265	17	28	47
9266	17	28	47
9267	17	28	48
9268	17	28	48
9269	17	28	47
9270	17	29	49
9271	17	29	49
9272	18	29	49
9273	17	29	49
9274	18	30	49
9275	17	29	48
9276	17	29	49
9277	18	29	49
9278	18	30	50
9279	18	30	50
9280	17	29	48
9281	18	30	51
9282	18	31	51
9283	18	30	51
9284	18	30	50
9285	18	30	50
9286	18	30	50
9287	18	30	50
9288	17	29	48
9289	18	31	51
9290	18	30	50
9291	17	29	48
9292	17	29	49
9293	17	29	49
9294	17	29	49
9295	17	29	48
9296	17	29	49
9297	17	29	49
9298	17	29	48
9299	17	29	48
9300	17	29	48
9301	17	29	48
9302	17	29	48
9303	17	28	47
9304	17	28	47
9305	17	28	47
9306	17	28	47
9307	17	28	47
9308	16	27	45
9309	16	27	45
9310	16	27	46
9311	16	28	46
9312	16	28	47
9313	16	27	46
9314	16	28	47
9315	16	28	47
9316	16	28	47
9317	16	28	47
9318	16	28	47
9319	16	27	45
9320	17	28	48
9321	16	28	47
9322	17	29	49
9323	17	29	49
9324	17	28	48
9325	17	28	48
9326	17	28	47
9327	16	28	47
9328	17	29	48
9329	16	28	47
9330	16	28	47
9331	15	25	43
9332	16	27	46
9333	16	27	46
9334	16	27	45
9335	16	27	46
9336	16	27	46
9337	16	27	47
9338	16	27	46
9339	16	28	47
9340	16	27	46
9341	14	24	41
9342	14	24	42
9343	14	24	41
9344	14	24	42
9345	14	24	42
9346	13	23	40
9347	13	23	40
9348	13	23	40
9349	13	23	40
9350	13	23	40
9351	13	23	40
9352	14	24	41
9353	14	24	40
9354	13	22	38
9355	13	22	38
9356	13	23	39
9357	13	22	38
9358	14	24	41
9359	13	23	39
9360	13	23	39
9361	12	22	37
9362	13	22	38
9363	13	22	38
9364	14	25	42
9365	14	25	42
9366	14	24	41
9367	13	23	40
9368	14	24	40
9369	14	24	40
9370	14	24	40
9371	14	24	41
9372	14	24	40
9373	12	21	37
9374	12	22	37
9375	12	21	37
9376	12	21	37
9377	12	21	36
9378	12	21	36
9379	12	21	36
9380	12	21	36
9381	12	21	36
9382	12	21	36
9383	12	21	36
9384	12	21	37
9385	13	22	38
9386	13	22	38
9387	13	22	38
9388	13	22	38
9389	13	22	38
9390	13	22	38
9391	13	22	38
9392	13	22	38
9393	13	23	39
9394	13	22	37
9395	13	22	38
9396	13	22	38
9397	13	22	38
9398	13	22	38
9399	13	22	38
9400	14	23	40
9401	14	23	40
9402	14	23	40
9403	14	23	40
9404	13	23	39
9405	14	24	40
9406	14	24	40
9407	14	24	40
9408	14	24	40
9409	13	23	39
9410	13	23	38
9411	13	23	39
9412	13	23	39
9413	14	24	40
9414	13	23	39
9415	13	23	39
9416	14	24	40
9417	14	24	40
9418	14	24	40
9419	15	25	42
9420	14	24	40
9421	14	25	42
9422	14	24	40
9423	14	25	42
9424	14	25	41
9425	14	24	40
9426	14	25	41
9427	14	24	41
9428	13	23	39
9429	14	24	40
9430	14	23	39
9431	14	23	39
9432	14	23	39
9433	14	23	39
9434	14	23	39
9435	13	23	39
9436	13	23	39
9437	13	23	39
9438	13	23	38
9439	13	23	38
9440	13	23	38
9441	13	23	38
9442	13	23	38
9443	13	23	38
9444	13	23	38
9445	13	23	38
9446	13	23	39
9447	13	23	39
9448	13	23	39
9449	13	23	39
9450	13	23	39
9451	14	24	40
9452	14	24	40
9453	14	24	40
9454	14	24	40
9455	13	23	39
9456	14	24	41
9457	14	24	41
9458	14	25	42
9459	14	25	42
9460	13	23	39
9461	14	24	40
9462	14	24	40
9463	14	24	40
9464	14	24	40
9465	13	22	38
9466	13	22	38
9467	13	22	38
9468	13	22	37
9469	13	23	38
9470	13	22	37
9471	12	21	36
9472	12	21	36
9473	12	21	36
9474	12	21	36
9475	12	21	35
9476	12	21	35
9477	12	21	36
9478	12	21	35
9479	12	21	35
9480	12	21	35
9481	12	21	36
9482	12	21	35
9483	12	21	35
9484	12	21	35
9485	12	21	35
9486	12	20	35
9487	12	20	35
9488	12	20	35
9489	12	20	34
9490	12	21	35
9491	12	20	35
9492	12	21	35
9493	12	21	35
9494	12	21	35
9495	12	21	35
9496	12	21	35
9497	12	21	36
9498	12	21	36
9499	12	21	36
9500	12	21	36
9501	12	21	35
9502	12	20	34
9503	12	20	34
9504	12	21	35
9505	12	21	36
9506	12	21	36
9507	12	21	36
9508	12	21	35
9509	12	21	36
9510	12	21	36
9511	12	21	36
9512	12	21	36
9513	12	21	35
9514	11	19	32
9515	12	21	36
9516	12	21	35
9517	12	21	36
9518	12	21	35
9519	12	21	35
9520	13	22	37
9521	13	22	37
9522	13	22	37
9523	12	22	36
9524	12	21	36
9525	12	22	36
9526	13	22	37
9527	13	22	37
9528	12	22	36
9529	12	21	35
9530	12	20	34
9531	11	19	32
9532	12	21	35
9533	12	20	34
9534	12	20	34
9535	12	20	34
9536	12	21	35
9537	12	21	35
9538	12	21	35
9539	12	21	35
9540	12	21	35
9541	12	21	35
9542	12	21	35
9543	12	21	36
9544	12	21	36
9545	12	20	34
9546	12	21	35
9547	12	20	34
9548	12	20	34
9549	12	21	35
9550	12	20	34
9551	12	21	34
9552	11	20	33
9553	12	20	34
9554	12	20	34
9555	12	20	34
9556	12	20	34
9557	12	20	34
9558	12	20	34
9559	12	21	34
9560	12	20	34
9561	12	20	34
9562	12	20	34
9563	11	19	32
9564	11	20	33
9565	11	20	33
9566	12	20	34
9567	11	19	33
9568	11	19	32
9569	11	19	32
9570	11	18	31
9571	11	19	32
9572	11	19	32
9573	11	19	32
9574	11	19	32
9575	11	19	31
9576	11	19	32
9577	11	19	31
9578	11	19	32
9579	11	19	32
9580	11	19	32
9581	11	19	31
9582	11	19	32
9583	11	20	33
9584	11	19	33
9585	11	19	33
9586	11	19	32
9587	11	19	32
9588	11	19	32
9589	11	19	32
9590	11	19	32
9591	11	19	32
9592	11	18	31
9593	11	19	32
9594	11	19	32
9595	11	19	32
9596	10	18	30
9597	12	21	35
9598	12	20	34
9599	13	22	36
9600	12	21	36
9601	12	21	36
9602	12	21	36
9603	12	21	36
9604	12	21	36
9605	12	21	36
9606	11	19	32
9607	11	19	33
9608	10	18	31
9609	10	18	31
9610	10	18	32
9611	10	18	31
9612	11	19	32
9613	11	19	32
9614	11	19	32
9615	11	19	32
9616	10	18	31
9617	10	18	30
9618	10	18	31
9619	10	18	31
9620	10	18	31
9621	10	18	30
9622	10	18	32
9623	10	18	32
9624	10	18	31
9625	10	18	32
9626	10	18	32
9627	10	18	32
9628	10	18	32
9629	10	18	32
9630	11	19	32
9631	10	17	30
9632	10	18	31
9633	10	18	31
9634	10	18	31
9635	10	18	31
9636	10	18	31
9637	10	18	31
9638	10	18	31
9639	10	18	31
9640	10	18	31
9641	10	18	31
9642	10	17	30
9643	10	18	30
9644	10	17	30
9645	10	18	31
9646	10	18	31
9647	10	17	30
9648	10	18	31
9649	10	18	31
9650	11	19	32
9651	11	19	32
9652	10	18	32
9653	10	19	32
9654	10	18	31
9655	11	19	33
9656	11	19	33
9657	11	19	33
9658	11	19	33
9659	10	18	32
9660	10	18	32
9661	10	19	32
9662	10	18	32
9663	10	18	32
9664	10	17	30
9665	9	17	29
9666	9	17	29
9667	9	17	29
9668	10	17	29
9669	9	17	29
9670	9	17	29
9671	10	17	30
9672	9	17	29
9673	9	17	29
9674	9	17	29
9675	9	17	29
9676	9	17	29
9677	9	17	30
9678	9	17	29
9679	9	17	30
9680	9	17	29
9681	10	17	30
9682	10	17	30
9683	9	17	30
9684	10	17	30
9685	10	18	31
9686	10	18	31
9687	10	18	31
9688	10	18	31
9689	10	18	30
9690	10	18	31
9691	10	18	31
9692	10	17	30
9693	10	18	31
9694	10	17	30
9695	11	19	32
9696	11	19	32
9697	11	19	32
9698	11	19	32
9699	11	19	32
9700	11	19	32
9701	11	19	32
9702	11	19	33
9703	11	19	33
9704	10	18	31
9705	10	18	31
9706	10	18	32
9707	10	18	32
9708	10	18	32
9709	11	18	32
9710	11	19	32
9711	11	19	32
9712	11	18	32
9713	11	19	32
9714	11	19	32
9715	11	19	32
9716	10	18	31
9717	11	19	32
9718	11	19	32
9719	12	21	36
9720	12	21	36
9721	13	23	38
9722	13	23	38
9723	13	22	37
9724	13	22	37
9725	13	23	38
9726	13	22	37
9727	13	23	38
9728	13	22	37
9729	13	22	36
9730	12	21	35
9731	13	23	38
9732	13	23	38
9733	13	23	38
9734	13	23	38
9735	14	23	39
9736	13	23	38
9737	14	23	38
9738	14	24	39
9739	15	25	41
9740	15	25	41
9741	15	25	41
9742	15	25	41
9743	15	25	41
9744	15	26	42
9745	15	26	42
9746	15	26	43
9747	15	25	40
9748	15	25	41
9749	15	25	41
9750	15	25	41
9751	15	25	41
9752	15	25	41
9753	15	25	41
9754	15	25	41
9755	15	25	41
9756	14	24	39
9757	15	25	41
9758	15	25	40
9759	16	27	43
9760	16	27	43
9761	16	27	43
9762	16	27	43
9763	16	27	43
9764	16	27	43
9765	16	26	43
9766	16	27	44
9767	16	27	43
9768	15	26	42
9769	16	26	43
9770	16	26	43
9771	16	26	42
9772	15	26	42
9773	15	26	42
9774	15	26	42
9775	15	25	41
9776	15	26	42
9777	15	26	42
9778	15	26	42
9779	15	26	42
9780	16	27	43
9781	16	27	44
9782	16	27	44
9783	16	27	44
9784	16	27	43
9785	16	27	44
9786	16	27	43
9787	16	27	43
9788	16	27	43
9789	15	26	42
9790	15	26	42
9791	15	26	42
9792	15	26	42
9793	16	27	43
9794	15	26	42
9795	15	26	42
9796	15	26	42
9797	15	26	42
9798	15	26	42
9799	15	26	42
9800	15	26	42
9801	15	25	41
9802	15	26	42
9803	15	26	41
9804	15	26	41
9805	15	25	41
9806	15	25	41
9807	15	25	41
9808	15	26	41
9809	15	25	41
9810	15	26	42
9811	15	26	43
9812	16	27	43
9813	15	26	43
9814	16	27	43
9815	16	27	44
9816	16	27	44
9817	16	27	44
9818	16	27	44
9819	15	26	43
9820	16	27	43
9821	15	26	42
9822	16	27	44
9823	15	26	42
9824	15	26	42
9825	15	26	43
9826	15	26	42
9827	16	27	44
9828	16	27	43
9829	15	26	43
9830	16	27	43
9831	15	26	42
9832	15	26	42
9833	16	27	43
9834	15	26	43
9835	15	27	43
9836	15	26	42
9837	15	26	41
9838	15	26	41
9839	15	26	42
9840	15	25	41
9841	15	25	41
9842	15	25	41
9843	15	26	42
9844	15	26	43
9845	15	26	42
9846	15	26	42
9847	15	26	42
9848	15	26	43
9849	15	26	43
9850	15	26	42
9851	15	26	43
9852	14	25	41
9853	16	27	44
9854	15	27	43
9855	15	27	43
9856	16	27	44
9857	16	27	44
9858	16	27	45
9859	16	27	45
9860	16	28	45
9861	16	27	45
9862	15	26	43
9863	16	27	44
9864	15	26	43
9865	15	26	43
9866	15	27	43
9867	15	27	43
9868	15	26	43
9869	15	26	42
9870	15	26	42
9871	15	26	42
9872	15	26	42
9873	16	27	44
9874	15	27	43
9875	15	27	43
9876	16	27	45
9877	16	28	45
9878	16	28	45
9879	16	28	45
9880	16	27	44
9881	16	27	43
9882	15	26	43
9883	15	26	42
9884	16	27	44
9885	15	26	43
9886	15	26	43
9887	15	26	43
9888	15	26	42
9889	15	26	43
9890	15	26	42
9891	15	26	43
9892	15	26	43
9893	15	26	42
9894	15	26	42
9895	15	26	42
9896	15	25	41
9897	15	26	43
9898	15	25	41
9899	15	26	42
9900	15	26	42
9901	15	25	41
9902	15	26	43
9903	15	26	42
9904	15	26	42
9905	15	26	42
9906	15	25	42
9907	15	26	42
9908	15	26	42
9909	15	25	41
9910	15	25	41
9911	14	25	41
9912	14	25	41
9913	14	25	40
9914	14	25	40
9915	15	25	41
9916	15	25	41
9917	15	25	41
9918	15	25	41
9919	15	25	41
9920	15	25	41
9921	15	26	42
9922	15	26	42
9923	15	26	42
9924	15	26	42
9925	15	25	41
9926	15	25	41
9927	15	26	42
9928	15	26	42
9929	15	26	42
9930	14	24	39
9931	14	24	39
9932	14	24	39
9933	14	24	39
9934	14	24	39
9935	14	24	39
9936	14	24	38
9937	14	24	39
9938	14	24	39
9939	14	24	39
9940	14	24	39
9941	14	24	38
9942	14	24	38
9943	14	23	38
9944	14	24	39
9945	14	24	39
9946	13	22	37
9947	13	22	37
9948	13	23	37
9949	13	22	37
9950	13	23	37
9951	13	23	37
9952	13	23	37
9953	13	23	37
9954	13	23	37
9955	13	23	37
9956	13	22	36
9957	13	22	36
9958	13	22	37
9959	13	22	37
9960	13	22	36
9961	12	21	35
9962	12	21	34
9963	12	21	34
9964	12	20	33
9965	12	20	33
9966	11	20	33
9967	11	19	32
9968	11	20	32
9969	11	19	32
9970	11	19	31
9971	11	18	31
9972	10	18	30
9973	11	18	30
9974	11	19	31
9975	10	18	30
9976	10	18	30
9977	10	18	30
9978	10	18	30
9979	10	18	30
9980	10	18	30
9981	10	18	29
9982	10	17	29
9983	9	16	27
9984	9	16	27
9985	9	16	26
9986	9	16	27
9987	9	16	27
9988	9	16	27
9989	9	16	27
9990	9	16	27
9991	9	15	26
9992	9	16	27
9993	9	15	26
9994	9	15	26
9995	8	14	24
9996	8	14	24
9997	8	14	24
9998	8	14	24
9999	8	14	24
10000	8	14	25
10001	8	14	25
10002	8	14	25
10003	7	13	23
10004	8	14	24
10005	8	14	24
10006	8	14	25
10007	8	14	25
10008	7	13	23
10009	7	13	23
10010	7	13	22
10011	7	13	23
10012	7	13	22
10013	6	11	20
10014	6	11	20
10015	6	11	20
10016	6	11	20
10017	6	11	20
10018	6	11	20
10019	6	11	20
10020	6	11	19
10021	6	11	20
10022	6	11	19
10023	6	11	20
10024	6	11	20
10025	6	11	20
10026	6	11	20
10027	6	11	20
10028	6	11	20
10029	6	11	20
10030	6	11	20
10031	6	11	20
10032	6	11	20
10033	6	11	20
10034	6	11	20
10035	6	11	20
10036	6	11	20
10037	6	11	20
10038	6	11	20
10039	6	11	20
10040	6	11	20
10041	6	11	20
10042	6	11	20
10043	6	11	20
10044	6	11	20
10045	6	11	20
10046	6	11	20
10047	6	11	20
10048	6	11	21
10049	6	11	21
10050	6	12	21
10051	6	12	21
10052	6	11	21
10053	6	11	21
10054	6	11	21
10055	6	11	21
10056	6	12	22
10057	6	12	21
10058	6	12	22
10059	6	12	22
10060	6	12	22
10061	6	12	22
10062	6	12	22
10063	6	12	21
10064	6	12	21
10065	6	11	20
10066	6	11	20
10067	6	11	20
10068	6	11	20
10069	6	11	20
10070	6	11	20
10071	6	11	20
10072	6	11	20
10073	6	11	20
10074	6	11	20
10075	6	11	21
10076	6	11	20
10077	6	11	20
10078	6	11	21
10079	6	11	20
10080	6	11	20
10081	6	11	20
10082	6	11	21
10083	6	11	21
10084	6	11	21
10085	6	11	21
10086	6	11	21
10087	6	11	20
10088	6	11	20
10089	6	11	19
10090	6	11	21
10091	6	11	21
10092	8	14	25
10093	8	14	25
10094	8	14	25
10095	8	14	25
10096	8	14	25
10097	8	14	25
10098	8	15	26
10099	8	15	26
10100	8	15	26
10101	7	14	24
10102	7	14	24
10103	7	14	24
10104	8	14	24
10105	8	14	24
10106	8	14	24
10107	8	14	25
10108	7	14	24
10109	7	14	24
10110	8	14	24
10111	8	14	24
10112	8	14	24
10113	8	14	24
10114	8	15	25
10115	8	14	25
10116	8	14	25
10117	8	14	25
10118	8	14	25
10119	8	15	25
10120	8	15	25
10121	8	15	25
10122	8	15	25
10123	8	14	25
10124	8	14	25
10125	8	14	25
10126	8	15	25
10127	8	14	25
10128	8	15	25
10129	8	15	25
10130	8	15	25
10131	9	16	27
10132	9	16	27
10133	9	16	27
10134	9	16	27
10135	9	16	27
10136	9	15	26
10137	9	16	28
10138	9	16	27
10139	9	16	28
10140	9	16	27
10141	9	16	27
10142	9	17	28
10143	9	16	28
10144	9	16	27
10145	9	16	28
10146	9	16	28
10147	10	17	28
10148	9	17	28
10149	9	17	28
10150	9	16	28
10151	9	16	28
10152	9	17	28
10153	9	17	28
10154	9	16	27
10155	9	16	27
10156	9	16	27
10157	9	17	28
10158	9	17	28
10159	10	17	28
10160	10	17	28
10161	9	16	27
10162	10	18	30
10163	10	18	30
10164	11	19	32
10165	11	19	32
10166	11	19	32
10167	11	19	32
10168	11	19	31
10169	11	19	32
10170	11	19	32
10171	11	19	31
10172	11	19	32
10173	10	18	30
10174	11	18	31
10175	11	18	31
10176	11	18	31
10177	11	19	31
10178	11	19	32
10179	11	19	32
10180	11	19	32
10181	11	19	31
10182	11	19	31
10183	11	19	32
10184	11	20	33
10185	12	20	34
10186	12	21	34
10187	12	21	34
10188	12	20	34
10189	12	21	35
10190	12	20	34
10191	12	21	34
10192	12	20	34
10193	12	20	34
10194	11	20	33
10195	11	19	32
10196	11	19	31
10197	10	18	30
10198	11	18	31
10199	11	18	31
10200	10	18	31
10201	10	18	30
10202	10	18	31
10203	10	18	30
10204	10	18	30
10205	10	18	30
10206	10	18	30
10207	10	18	31
10208	10	18	30
10209	10	18	30
10210	10	18	30
10211	10	18	30
10212	10	18	30
10213	11	18	31
10214	11	18	31
10215	10	18	30
10216	10	18	30
10217	10	18	30
10218	10	18	30
10219	10	18	30
10220	10	18	30
10221	10	18	31
10222	10	18	30
10223	10	18	30
10224	10	18	30
10225	10	18	31
10226	10	18	31
10227	10	18	30
10228	10	18	31
10229	10	18	30
10230	10	18	30
10231	10	18	30
10232	10	18	30
10233	10	18	31
10234	11	18	31
10235	11	18	31
10236	10	18	31
10237	11	18	31
10238	11	18	31
10239	10	18	31
10240	11	19	32
10241	10	18	31
10242	9	16	28
10243	9	16	28
10244	9	16	28
10245	9	16	28
10246	9	16	28
10247	9	16	28
10248	9	16	28
10249	9	16	27
10250	9	16	27
10251	9	16	28
10252	9	16	27
10253	9	16	27
10254	9	16	27
10255	9	16	27
10256	9	16	27
10257	9	16	27
10258	9	16	27
10259	9	16	27
10260	9	16	27
10261	9	16	27
10262	9	16	27
10263	9	16	27
10264	9	15	27
10265	9	16	28
10266	9	16	27
10267	9	16	28
10268	9	16	28
10269	9	16	28
10270	9	16	27
10271	10	18	31
10272	10	18	31
10273	10	18	31
10274	10	18	31
10275	10	18	31
10276	10	18	31
10277	10	17	30
10278	10	18	32
10279	10	18	31
10280	10	18	31
10281	9	17	29
10282	9	16	29
10283	9	17	29
10284	9	17	30
10285	9	17	30
10286	9	17	29
10287	9	16	29
10288	9	16	29
10289	9	16	28
10290	9	16	29
10291	9	17	29
10292	9	16	29
10293	9	16	29
10294	9	16	29
10295	9	16	29
10296	9	16	29
10297	9	16	29
10298	9	16	29
10299	9	16	28
10300	9	17	30
10301	9	16	29
10302	9	16	29
10303	9	17	29
10304	9	16	29
10305	9	16	28
10306	9	16	28
10307	9	16	29
10308	9	16	29
10309	8	16	28
10310	9	16	28
10311	9	16	28
10312	9	16	28
10313	9	16	28
10314	9	16	28
10315	9	16	28
10316	9	16	28
10317	9	16	28
10318	9	17	29
10319	9	16	29
10320	9	16	29
10321	9	16	29
10322	9	16	29
10323	9	16	29
10324	9	16	29
10325	9	16	29
10326	9	16	29
10327	9	16	28
10328	8	15	28
10329	8	15	28
10330	8	16	28
10331	8	16	28
10332	8	15	28
10333	8	15	27
10334	8	15	27
10335	8	15	27
10336	8	15	27
10337	8	15	27
10338	8	15	27
10339	8	15	27
10340	8	15	27
10341	8	15	26
10342	8	15	27
10343	8	15	27
10344	8	15	26
10345	8	15	26
10346	8	15	27
10347	8	15	26
10348	8	16	28
10349	8	16	28
10350	8	16	28
10351	8	16	28
10352	8	16	28
10353	8	16	28
10354	9	16	29
10355	9	16	29
10356	9	16	29
10357	8	16	28
10358	8	16	28
10359	8	16	28
10360	8	16	29
10361	8	16	28
10362	8	16	28
10363	8	15	27
10364	8	15	27
10365	8	15	27
10366	8	15	28
10367	8	15	28
10368	8	15	27
10369	8	15	27
10370	8	15	27
10371	8	15	27
10372	8	15	27
10373	8	15	27
10374	7	14	26
10375	7	14	26
10376	7	14	26
10377	7	14	26
10378	7	14	26
10379	7	14	26
10380	7	14	26
10381	7	14	26
10382	7	14	26
10383	7	14	25
10384	7	14	25
10385	7	14	26
10386	7	14	26
10387	7	14	26
10388	7	14	26
10389	7	14	26
10390	7	14	26
10391	7	14	26
10392	7	14	26
10393	7	14	26
10394	7	14	26
10395	6	13	24
10396	6	13	24
10397	6	13	24
10398	6	13	24
10399	6	13	24
10400	6	13	24
10401	6	13	24
10402	6	13	24
10403	6	13	24
10404	6	13	25
10405	6	13	24
10406	6	13	25
10407	7	13	25
10408	7	13	25
10409	7	14	26
10410	6	13	25
10411	6	13	25
10412	6	13	25
10413	6	13	25
10414	6	13	25
10415	5	11	22
10416	5	11	22
10417	5	12	22
10418	5	12	23
10419	5	12	22
10420	5	12	22
10421	5	11	22
10422	5	11	21
10423	5	11	21
10424	5	11	21
10425	5	11	21
10426	5	11	21
10427	5	10	20
10428	5	10	21
10429	5	10	21
10430	5	10	21
10431	5	10	20
10432	5	11	21
10433	5	11	21
10434	5	11	21
10435	5	10	21
10436	5	10	20
10437	5	10	20
10438	5	10	20
10439	5	11	21
10440	5	10	20
10441	5	10	20
10442	5	10	21
10443	5	10	21
10444	5	10	21
10445	5	10	21
10446	5	10	21
10447	5	10	21
10448	5	11	21
10449	5	11	21
10450	5	10	20
10451	5	10	20
10452	4	10	20
10453	4	10	20
10454	4	10	20
10455	4	10	20
10456	4	10	20
10457	4	10	20
10458	4	10	20
10459	4	10	20
10460	5	10	20
10461	4	10	20
10462	4	10	20
10463	4	10	20
10464	4	10	20
10465	4	10	20
10466	4	10	20
10467	4	10	20
10468	4	10	19
10469	4	9	19
10470	4	9	19
10471	4	10	19
10472	4	10	19
10473	4	9	19
10474	4	9	19
10475	4	9	19
10476	4	9	19
10477	4	9	19
10478	4	10	19
10479	4	9	19
10480	4	10	19
10481	4	10	19
10482	4	10	19
10483	4	10	20
10484	4	10	20
10485	4	10	20
10486	4	10	20
10487	4	9	19
10488	4	10	19
10489	5	10	21
10490	5	10	21
10491	5	10	21
10492	5	10	21
10493	5	10	21
10494	5	10	21
10495	5	10	21
10496	5	10	21
10497	5	10	21
10498	4	9	19
10499	4	9	19
10500	4	10	19
10501	4	10	20
10502	4	10	19
10503	4	9	19
10504	4	9	19
10505	4	9	19
10506	4	9	19
10507	4	9	19
10508	4	9	19
10509	4	9	18
10510	4	9	18
10511	4	9	18
10512	4	9	18
10513	4	9	18
10514	4	9	18
10515	4	10	19
10516	4	9	19
10517	4	9	19
10518	4	9	19
10519	4	9	19
10520	4	9	19
10521	4	9	19
10522	4	10	19
10523	4	10	20
10524	4	10	19
10525	5	10	20
10526	5	10	20
10527	5	11	22
10528	5	11	22
10529	5	11	22
10530	6	12	23
10531	5	11	22
10532	6	12	22
10533	6	11	22
10534	5	11	22
10535	5	11	22
10536	5	11	21
10537	5	11	21
10538	5	11	21
10539	5	11	21
10540	5	11	21
10541	5	11	21
10542	5	11	22
10543	5	11	21
10544	6	12	24
10545	6	12	24
10546	6	12	23
10547	6	13	24
10548	6	12	24
10549	6	13	24
10550	6	13	24
10551	6	12	24
10552	7	13	25
10553	7	13	24
10554	7	13	24
10555	7	13	25
10556	7	13	24
10557	7	13	25
10558	7	13	25
10559	7	14	25
10560	7	14	26
10561	7	13	25
10562	7	13	25
10563	7	13	25
10564	7	14	26
10565	7	14	26
10566	7	14	26
10567	7	14	26
10568	7	14	25
10569	7	14	25
10570	7	14	26
10571	7	14	26
10572	7	14	26
10573	8	16	28
10574	8	16	28
10575	8	16	29
10576	8	16	29
10577	8	16	29
10578	9	16	29
10579	9	16	30
10580	9	16	30
10581	9	17	30
10582	9	16	29
10583	9	16	29
10584	9	17	30
10585	9	17	31
10586	9	17	30
10587	9	17	30
10588	9	17	30
10589	10	18	32
10590	10	18	32
10591	10	18	32
10592	10	19	33
10593	10	19	33
10594	10	19	34
10595	10	19	34
10596	10	19	34
10597	11	19	35
10598	11	19	34
10599	11	19	34
10600	11	19	34
10601	11	19	34
10602	10	18	33
10603	11	19	34
10604	11	19	34
10605	12	22	38
10606	12	21	38
10607	12	22	38
10608	12	22	38
