gene	adj_pval	log_fc	clone	scores
AL445218.1	1.0	0.0	G	0.0
TMPRSS11F	1.0	0.0	G	0.0
LINC02570	1.0	0.0	G	0.0
LINC01761	1.0	0.0	G	0.0
TMPRSS11A	1.0	0.0	G	0.0
AC034228.1	1.0	0.0	G	0.0
AC034228.2	1.0	0.0	G	0.0
AL356479.1	1.0	0.0	G	0.0
ZNF670-ZNF695	1.0	0.0	G	0.0
IL3	1.0	0.0	G	0.0
AC104137.1	1.0	0.0	G	0.0
TRIM10	1.0	0.0	G	0.0
LINC02496	1.0	0.0	G	0.0
ADGRL3-AS1	1.0	0.0	G	0.0
OR2H2	1.0	0.0	G	0.0
TMEM108-AS1	1.0	0.0	G	0.0
BFSP2	1.0	0.0	G	0.0
UBD	1.0	0.0	G	0.0
AC097491.1	1.0	0.0	G	0.0
LINC01015	1.0	0.0	G	0.0
AL662860.1	1.0	0.0	G	0.0
MAS1L	1.0	0.0	G	0.0
OR10C1	1.0	0.0	G	0.0
TRIM40	1.0	0.0	G	0.0
BFSP2-AS1	1.0	0.0	G	0.0
AC022296.3	1.0	0.0	G	0.0
OR11A1	1.0	0.0	G	0.0
OR12D2	1.0	0.0	G	0.0
AC104462.2	1.0	0.0	G	0.0
OR12D3	1.0	0.0	G	0.0
OR5V1	1.0	0.0	G	0.0
OR14J1	1.0	0.0	G	0.0
AC079942.1	1.0	0.0	G	0.0
AC093730.1	1.0	0.0	G	0.0
ZFP57	1.0	0.0	G	0.0
AC104462.1	1.0	0.0	G	0.0
EPHA5-AS1	1.0	0.0	G	0.0
EPHA5	1.0	0.0	G	0.0
TRIM31-AS1	1.0	0.0	G	0.0
TRIM31	1.0	0.0	G	0.0
PLPPR4	1.0	0.0	G	0.0
LINC01708	1.0	0.0	G	0.0
TH2LCRR	1.0	0.0	G	0.0
AC116424.1	1.0	0.0	G	0.0
LINC01743	1.0	0.0	G	0.0
AC092801.1	1.0	0.0	G	0.0
LINC02232	1.0	0.0	G	0.0
CPNE4	1.0	0.0	G	0.0
ACPP	1.0	0.0	G	0.0
IL4	1.0	0.0	G	0.0
AL645939.4	1.0	0.0	G	0.0
NPHP3-ACAD11	1.0	0.0	G	0.0
TECRL	1.0	0.0	G	0.0
AL606468.1	1.0	0.0	G	0.0
AL022725.1	1.0	0.0	G	0.0
AC073094.1	1.0	0.0	G	0.0
AC092535.1	1.0	0.0	G	0.0
AC104662.1	1.0	0.0	G	0.0
AL117348.2	1.0	0.0	G	0.0
SLC25A2	1.0	0.0	G	0.0
AC008456.1	1.0	0.0	G	0.0
AC019103.1	1.0	0.0	G	0.0
RNF212	1.0	0.0	G	0.0
AC092535.3	1.0	0.0	G	0.0
MIR3142HG	1.0	0.0	G	0.0
SPON2	1.0	0.0	G	0.0
AL450990.1	1.0	0.0	G	0.0
AC092535.4	1.0	0.0	G	0.0
THEM5	1.0	0.0	G	0.0
NKX1-1	1.0	0.0	G	0.0
AL450992.2	1.0	0.0	G	0.0
AC147067.2	1.0	0.0	G	0.0
AC104662.2	1.0	0.0	G	0.0
AC092811.2	1.0	0.0	G	0.0
LGI2	1.0	0.0	G	0.0
AC011363.1	1.0	0.0	G	0.0
AC244517.10	1.0	0.0	G	0.0
PPIAL4F	1.0	0.0	G	0.0
AC133961.1	1.0	0.0	G	0.0
AC107464.2	1.0	0.0	G	0.0
AC008662.2	1.0	0.0	G	0.0
LINC01632	1.0	0.0	G	0.0
AC008662.1	1.0	0.0	G	0.0
FP700111.1	1.0	0.0	G	0.0
HMMR-AS1	1.0	0.0	G	0.0
LINC02357	1.0	0.0	G	0.0
TCHHL1	1.0	0.0	G	0.0
AC139887.3	1.0	0.0	G	0.0
PPIAL4D	1.0	0.0	G	0.0
AC092436.4	1.0	0.0	G	0.0
AC092436.2	1.0	0.0	G	0.0
LINC01202	1.0	0.0	G	0.0
GABRA1	1.0	0.0	G	0.0
AC091944.1	1.0	0.0	G	0.0
ACBD3-AS1	1.0	0.0	G	0.0
GABRA6	1.0	0.0	G	0.0
LEFTY2	1.0	0.0	G	0.0
USH2A	1.0	0.0	G	0.0
SOD3	1.0	0.0	G	0.0
AC092834.1	1.0	0.0	G	0.0
AC243547.2	1.0	0.0	G	0.0
CCDC185	1.0	0.0	G	0.0
AC243547.3	1.0	0.0	G	0.0
AL359979.1	1.0	0.0	G	0.0
AL359979.2	1.0	0.0	G	0.0
AC091979.1	1.0	0.0	G	0.0
AL589765.4	1.0	0.0	G	0.0
HTT-AS	1.0	0.0	G	0.0
AL121796.1	1.0	0.0	G	0.0
AC025437.1	1.0	0.0	G	0.0
ERVH-1	1.0	0.0	G	0.0
LINC02171	1.0	0.0	G	0.0
AC025437.2	1.0	0.0	G	0.0
AC025437.3	1.0	0.0	G	0.0
AC025437.4	1.0	0.0	G	0.0
AC141928.1	1.0	0.0	G	0.0
AC025437.5	1.0	0.0	G	0.0
HJV	1.0	0.0	G	0.0
AC239799.1	1.0	0.0	G	0.0
AC091979.2	1.0	0.0	G	0.0
AC091939.1	1.0	0.0	G	0.0
AC097512.1	1.0	0.0	G	0.0
AC136424.2	1.0	0.0	G	0.0
AL589765.5	1.0	0.0	G	0.0
FABP6	1.0	0.0	G	0.0
AL596330.1	1.0	0.0	G	0.0
AC243547.1	1.0	0.0	G	0.0
NAT8L	1.0	0.0	G	0.0
ADRA1B	1.0	0.0	G	0.0
AC008703.1	1.0	0.0	G	0.0
AL136360.2	1.0	0.0	G	0.0
LINC01845	1.0	0.0	G	0.0
AC005618.3	1.0	0.0	G	0.0
IL12B	1.0	0.0	G	0.0
AL158068.2	1.0	0.0	G	0.0
CFAP99	1.0	0.0	G	0.0
AL358452.1	1.0	0.0	G	0.0
AC136424.1	1.0	0.0	G	0.0
AC092440.1	1.0	0.0	G	0.0
AC114912.1	1.0	0.0	G	0.0
AC244517.7	1.0	0.0	G	0.0
LINC02143	1.0	0.0	G	0.0
ADRA2C	1.0	0.0	G	0.0
AC109588.1	1.0	0.0	G	0.0
GABRP	1.0	0.0	G	0.0
AC008514.1	1.0	0.0	G	0.0
AC027312.1	1.0	0.0	G	0.0
AC008619.1	1.0	0.0	G	0.0
AC128709.3	1.0	0.0	G	0.0
KCNIP1	1.0	0.0	G	0.0
RPTN	1.0	0.0	G	0.0
LINC01366	1.0	0.0	G	0.0
PRSS38	1.0	0.0	G	0.0
TLX3	1.0	0.0	G	0.0
AC239798.2	1.0	0.0	G	0.0
AC034199.1	1.0	0.0	G	0.0
AC055764.1	1.0	0.0	G	0.0
LCP2	1.0	0.0	G	0.0
AC244517.11	1.0	0.0	G	0.0
AL592287.1	1.0	0.0	G	0.0
SNAP47-AS1	1.0	0.0	G	0.0
AC007106.1	1.0	0.0	G	0.0
AC091980.2	1.0	0.0	G	0.0
AC128709.1	1.0	0.0	G	0.0
SLC49A3	1.0	0.0	G	0.0
AC244517.1	1.0	0.0	G	0.0
AL670729.1	1.0	0.0	G	0.0
AC110011.1	1.0	0.0	G	0.0
AL592494.1	1.0	0.0	G	0.0
NRROS	1.0	0.0	G	0.0
AL670729.2	1.0	0.0	G	0.0
AC022217.3	1.0	0.0	G	0.0
CRNN	1.0	0.0	G	0.0
AC022217.2	1.0	0.0	G	0.0
AC027309.1	1.0	0.0	G	0.0
AC011410.1	1.0	0.0	G	0.0
AL353593.3	1.0	0.0	G	0.0
LINC01944	1.0	0.0	G	0.0
AL353593.2	1.0	0.0	G	0.0
LINC01691	1.0	0.0	G	0.0
EFCAB9	1.0	0.0	G	0.0
AC239859.3	1.0	0.0	G	0.0
AC128709.2	1.0	0.0	G	0.0
SMIM23	1.0	0.0	G	0.0
C5orf58	1.0	0.0	G	0.0
AC244517.12	1.0	0.0	G	0.0
LINC01187	1.0	0.0	G	0.0
AC107464.1	1.0	0.0	G	0.0
ZNF732	1.0	0.0	G	0.0
AC092574.2	1.0	0.0	G	0.0
AC116565.1	1.0	0.0	G	0.0
AC116565.2	1.0	0.0	G	0.0
PDE6B	1.0	0.0	G	0.0
AC008601.1	1.0	0.0	G	0.0
AC091820.1	1.0	0.0	G	0.0
AC091820.2	1.0	0.0	G	0.0
AC244517.4	1.0	0.0	G	0.0
AC246680.1	1.0	0.0	G	0.0
AC091819.1	1.0	0.0	G	0.0
AC091819.2	1.0	0.0	G	0.0
LINC01947	1.0	0.0	G	0.0
AC114321.1	1.0	0.0	G	0.0
AC008415.1	1.0	0.0	G	0.0
CCKAR	1.0	0.0	G	0.0
AC107464.3	1.0	0.0	G	0.0
LINC01938	1.0	0.0	G	0.0
AC008464.1	1.0	0.0	G	0.0
AC008705.1	1.0	0.0	G	0.0
AC024132.2	1.0	0.0	G	0.0
AL589986.1	1.0	0.0	G	0.0
AL353689.2	1.0	0.0	G	0.0
FOXI1	1.0	0.0	G	0.0
FAM196B	1.0	0.0	G	0.0
AC008680.1	1.0	0.0	G	0.0
DOCK2	1.0	0.0	G	0.0
AC011389.1	1.0	0.0	G	0.0
PCDHB8	1.0	0.0	G	0.0
AC011389.2	1.0	0.0	G	0.0
AC011365.2	1.0	0.0	G	0.0
LMLN-AS1	1.0	0.0	G	0.0
AC024132.3	1.0	0.0	G	0.0
HIST2H3PS2	1.0	0.0	G	0.0
AC244517.6	1.0	0.0	G	0.0
LINC02261	1.0	0.0	G	0.0
AC024132.1	1.0	0.0	G	0.0
IGKV1OR1-1	1.0	0.0	G	0.0
AC008637.1	1.0	0.0	G	0.0
AC096719.1	1.0	0.0	G	0.0
KCNIP4-IT1	1.0	0.0	G	0.0
AL356747.1	1.0	0.0	G	0.0
HMHB1	1.0	0.0	G	0.0
AC096644.1	1.0	0.0	G	0.0
HIST2H3C	1.0	0.0	G	0.0
AC096644.4	1.0	0.0	G	0.0
AC131025.2	1.0	0.0	G	0.0
USP17L28	1.0	0.0	G	0.0
IL17B	1.0	0.0	G	0.0
AC016598.2	1.0	0.0	G	0.0
USP17L29	1.0	0.0	G	0.0
USP17L30	1.0	0.0	G	0.0
USP17L27	1.0	0.0	G	0.0
GRPEL2-AS1	1.0	0.0	G	0.0
HIST2H3A	1.0	0.0	G	0.0
LDB2	1.0	0.0	G	0.0
AC012613.2	1.0	0.0	G	0.0
DEFB131A	1.0	0.0	G	0.0
DRD5	1.0	0.0	G	0.0
AC108199.1	1.0	0.0	G	0.0
HIST2H2AB	1.0	0.0	G	0.0
AC016598.1	1.0	0.0	G	0.0
LINC01710	1.0	0.0	G	0.0
USP17L19	1.0	0.0	G	0.0
USP17L25	1.0	0.0	G	0.0
PPIAL4C	1.0	0.0	G	0.0
AC008453.1	1.0	0.0	G	0.0
USP17L21	1.0	0.0	G	0.0
AC011383.1	1.0	0.0	G	0.0
USP17L22	1.0	0.0	G	0.0
FCGR1A	1.0	0.0	G	0.0
USP17L23	1.0	0.0	G	0.0
USP17L24	1.0	0.0	G	0.0
USP17L26	1.0	0.0	G	0.0
ARHGAP26-AS1	1.0	0.0	G	0.0
AC243772.2	1.0	0.0	G	0.0
HIST2H3D	1.0	0.0	G	0.0
LINC02493	1.0	0.0	G	0.0
SLC6A7	1.0	0.0	G	0.0
TNFAIP8L2	1.0	0.0	G	0.0
CDX1	1.0	0.0	G	0.0
USP17L5	1.0	0.0	G	0.0
AC106894.1	1.0	0.0	G	0.0
AC012613.1	1.0	0.0	G	0.0
AC097515.1	1.0	0.0	G	0.0
AC005674.1	1.0	0.0	G	0.0
JAKMIP2-AS1	1.0	0.0	G	0.0
AC011396.2	1.0	0.0	G	0.0
AL360093.1	1.0	0.0	G	0.0
LINC01096	1.0	0.0	G	0.0
AC099550.1	1.0	0.0	G	0.0
C1QTNF7	1.0	0.0	G	0.0
AC011396.1	1.0	0.0	G	0.0
GPR151	1.0	0.0	G	0.0
JAKMIP2	1.0	0.0	G	0.0
AC011373.1	1.0	0.0	G	0.0
AL451081.1	1.0	0.0	G	0.0
AL356356.1	1.0	0.0	G	0.0
AC092546.1	1.0	0.0	G	0.0
AC006296.2	1.0	0.0	G	0.0
AC006296.1	1.0	0.0	G	0.0
STK32A-AS1	1.0	0.0	G	0.0
AL513283.1	1.0	0.0	G	0.0
AL356364.1	1.0	0.0	G	0.0
PPP2R2B	1.0	0.0	G	0.0
CD38	1.0	0.0	G	0.0
AC011352.3	1.0	0.0	G	0.0
SPINK14	1.0	0.0	G	0.0
FGFBP2	1.0	0.0	G	0.0
AC084048.1	1.0	0.0	G	0.0
AC108063.1	1.0	0.0	G	0.0
HTR4	1.0	0.0	G	0.0
AC242988.1	1.0	0.0	G	0.0
LINC02498	1.0	0.0	G	0.0
AC025539.1	1.0	0.0	G	0.0
AC005699.1	1.0	0.0	G	0.0
AC091887.1	1.0	0.0	G	0.0
SPINK9	1.0	0.0	G	0.0
SPINK7	1.0	0.0	G	0.0
LINC02360	1.0	0.0	G	0.0
AC108037.1	1.0	0.0	G	0.0
SPINK13	1.0	0.0	G	0.0
MARCOL	1.0	0.0	G	0.0
LINC02270	1.0	0.0	G	0.0
SPINK6	1.0	0.0	G	0.0
SLC30A10	1.0	0.0	G	0.0
USP17L20	1.0	0.0	G	0.0
TMOD4	1.0	0.0	G	0.0
OTOP1	1.0	0.0	G	0.0
HAVCR1	1.0	0.0	G	0.0
GJA5	1.0	0.0	G	0.0
AC010609.1	1.0	0.0	G	0.0
FAM71B	1.0	0.0	G	0.0
AC024230.1	1.0	0.0	G	0.0
PPP2R2C	1.0	0.0	G	0.0
AC241644.3	1.0	0.0	G	0.0
AC011377.1	1.0	0.0	G	0.0
AL513314.1	1.0	0.0	G	0.0
AL391335.1	1.0	0.0	G	0.0
AC009185.1	1.0	0.0	G	0.0
LINC02438	1.0	0.0	G	0.0
AC241644.2	1.0	0.0	G	0.0
TIMD4	1.0	0.0	G	0.0
AC025434.1	1.0	0.0	G	0.0
AL391069.1	1.0	0.0	G	0.0
PSAPL1	1.0	0.0	G	0.0
AFAP1-AS1	1.0	0.0	G	0.0
AL360013.2	1.0	0.0	G	0.0
AL589765.1	1.0	0.0	G	0.0
AC113615.1	1.0	0.0	G	0.0
GPX3	1.0	0.0	G	0.0
AC110296.1	1.0	0.0	G	0.0
AC096576.2	1.0	0.0	G	0.0
RIIAD1	1.0	0.0	G	0.0
LINC01396	1.0	0.0	G	0.0
AC005618.2	1.0	0.0	G	0.0
AC245407.2	1.0	0.0	G	0.0
STK32B	1.0	0.0	G	0.0
AC096576.3	1.0	0.0	G	0.0
C5orf52	1.0	0.0	G	0.0
AC106801.1	1.0	0.0	G	0.0
FNDC9	1.0	0.0	G	0.0
NIPAL4	1.0	0.0	G	0.0
CRMP1	1.0	0.0	G	0.0
AC244394.2	1.0	0.0	G	0.0
AC110767.1	1.0	0.0	G	0.0
CELF3	1.0	0.0	G	0.0
JAKMIP1	1.0	0.0	G	0.0
AC092442.1	1.0	0.0	G	0.0
AC241644.1	1.0	0.0	G	0.0
GJA8	1.0	0.0	G	0.0
AC093871.1	1.0	0.0	G	0.0
AC097381.3	1.0	0.0	G	0.0
AC005592.1	1.0	0.0	G	0.0
AC091982.1	1.0	0.0	G	0.0
AC245100.1	1.0	0.0	G	0.0
CLMAT3	1.0	0.0	G	0.0
FAM90A26	1.0	0.0	G	0.0
USP17L10	1.0	0.0	G	0.0
USP17L11	1.0	0.0	G	0.0
USP17L12	1.0	0.0	G	0.0
USP17L13	1.0	0.0	G	0.0
USP17L15	1.0	0.0	G	0.0
AC138024.1	1.0	0.0	G	0.0
AC239802.1	1.0	0.0	G	0.0
AC239802.2	1.0	0.0	G	0.0
USP17L17	1.0	0.0	G	0.0
AC006160.1	1.0	0.0	G	0.0
LINC01844	1.0	0.0	G	0.0
AC008641.1	1.0	0.0	G	0.0
USP17L18	1.0	0.0	G	0.0
CLRN2	1.0	0.0	G	0.0
RNU6ATAC35P	1.0	0.0	G	0.0
HMX1	1.0	0.0	G	0.0
AC209005.1	1.0	0.0	G	0.0
CPZ	1.0	0.0	G	0.0
SPATA17-AS1	1.0	0.0	G	0.0
AC026688.2	1.0	0.0	G	0.0
HAND1	1.0	0.0	G	0.0
AC097381.2	1.0	0.0	G	0.0
AL391069.4	1.0	0.0	G	0.0
AC005753.1	1.0	0.0	G	0.0
LINC00210	1.0	0.0	G	0.0
HTRA3	1.0	0.0	G	0.0
LINC02517	1.0	0.0	G	0.0
AC091962.1	1.0	0.0	G	0.0
AC105345.2	1.0	0.0	G	0.0
LINC01861	1.0	0.0	G	0.0
AL355526.1	1.0	0.0	G	0.0
GRIA1	1.0	0.0	G	0.0
NMUR2	1.0	0.0	G	0.0
AC005740.3	1.0	0.0	G	0.0
GPR78	1.0	0.0	G	0.0
PCDHB3	1.0	0.0	G	0.0
AC097480.1	1.0	0.0	G	0.0
UBXN7-AS1	1.0	0.0	G	0.0
AL355472.3	1.0	0.0	G	0.0
HTR3D	1.0	0.0	G	0.0
HTR3C	1.0	0.0	G	0.0
LCE6A	1.0	0.0	G	0.0
HTR3E	1.0	0.0	G	0.0
AC098680.1	1.0	0.0	G	0.0
LCE1A	1.0	0.0	G	0.0
AL355472.4	1.0	0.0	G	0.0
AC008443.4	1.0	0.0	G	0.0
AL122008.4	1.0	0.0	G	0.0
ABCC5-AS1	1.0	0.0	G	0.0
LCE1B	1.0	0.0	G	0.0
EEF1AKMT4-ECE2	1.0	0.0	G	0.0
ECE2	1.0	0.0	G	0.0
AC104333.4	1.0	0.0	G	0.0
AL122008.3	1.0	0.0	G	0.0
THPO	1.0	0.0	G	0.0
CHRD	1.0	0.0	G	0.0
AL592402.1	1.0	0.0	G	0.0
AL137856.1	1.0	0.0	G	0.0
LINC01258	1.0	0.0	G	0.0
AL356130.2	1.0	0.0	G	0.0
AL035696.1	1.0	0.0	G	0.0
SPRR4	1.0	0.0	G	0.0
YEATS2-AS1	1.0	0.0	G	0.0
AL392183.1	1.0	0.0	G	0.0
AC008438.2	1.0	0.0	G	0.0
AL357054.4	1.0	0.0	G	0.0
AC079921.1	1.0	0.0	G	0.0
AC131160.1	1.0	0.0	G	0.0
SLC4A9	1.0	0.0	G	0.0
MAP6D1	1.0	0.0	G	0.0
LINC01259	1.0	0.0	G	0.0
AL035696.3	1.0	0.0	G	0.0
OR4F3	1.0	0.0	G	0.0
AC138035.2	1.0	0.0	G	0.0
SMCP	1.0	0.0	G	0.0
AC021860.1	1.0	0.0	G	0.0
AL161640.1	1.0	0.0	G	0.0
AL390729.1	1.0	0.0	G	0.0
LINC02278	1.0	0.0	G	0.0
LINC01745	1.0	0.0	G	0.0
OR2V1	1.0	0.0	G	0.0
AL353052.2	1.0	0.0	G	0.0
LINC02505	1.0	0.0	G	0.0
LINC02052	1.0	0.0	G	0.0
AC010285.1	1.0	0.0	G	0.0
LINC02051	1.0	0.0	G	0.0
AL109810.2	1.0	0.0	G	0.0
AC068631.2	1.0	0.0	G	0.0
FETUB	1.0	0.0	G	0.0
NHLH2	1.0	0.0	G	0.0
AL136537.1	1.0	0.0	G	0.0
KNG1	1.0	0.0	G	0.0
BTNL3	1.0	0.0	G	0.0
LINC01649	1.0	0.0	G	0.0
TRIM67	1.0	0.0	G	0.0
AC104078.2	1.0	0.0	G	0.0
AC112907.1	1.0	0.0	G	0.0
CBY3	1.0	0.0	G	0.0
AL118511.1	1.0	0.0	G	0.0
C5orf60	1.0	0.0	G	0.0
ADIPOQ	1.0	0.0	G	0.0
AL512638.2	1.0	0.0	G	0.0
KPRP	1.0	0.0	G	0.0
LCE1F	1.0	0.0	G	0.0
LINC02020	1.0	0.0	G	0.0
SYT6	1.0	0.0	G	0.0
LCE1D	1.0	0.0	G	0.0
LINC01839	1.0	0.0	G	0.0
BTNL8	1.0	0.0	G	0.0
AL121999.1	1.0	0.0	G	0.0
AL353052.1	1.0	0.0	G	0.0
OR2Y1	1.0	0.0	G	0.0
AC107294.1	1.0	0.0	G	0.0
SYCP1	1.0	0.0	G	0.0
LINC02222	1.0	0.0	G	0.0
EHHADH-AS1	1.0	0.0	G	0.0
LCE1E	1.0	0.0	G	0.0
SCGB3A1	1.0	0.0	G	0.0
TSHB	1.0	0.0	G	0.0
LINC00582	1.0	0.0	G	0.0
TSPAN2	1.0	0.0	G	0.0
ETV5-AS1	1.0	0.0	G	0.0
AL356130.1	1.0	0.0	G	0.0
KLHL6-AS1	1.0	0.0	G	0.0
AC244021.2	1.0	0.0	G	0.0
AC142391.1	1.0	0.0	G	0.0
AC105389.3	1.0	0.0	G	0.0
SLC23A1	1.0	0.0	G	0.0
KCND3-AS1	1.0	0.0	G	0.0
UCHL1	1.0	0.0	G	0.0
AL138881.1	1.0	0.0	G	0.0
AL445309.1	1.0	0.0	G	0.0
LINC01750	1.0	0.0	G	0.0
LINC02525	1.0	0.0	G	0.0
ECSCR	1.0	0.0	G	0.0
AL590004.3	1.0	0.0	G	0.0
AL391832.1	1.0	0.0	G	0.0
SMIM33	1.0	0.0	G	0.0
AL360294.1	1.0	0.0	G	0.0
SPRR2B	1.0	0.0	G	0.0
AC092803.1	1.0	0.0	G	0.0
UCHL1-AS1	1.0	0.0	G	0.0
CXXC5-AS1	1.0	0.0	G	0.0
AC131953.1	1.0	0.0	G	0.0
AL049557.1	1.0	0.0	G	0.0
AC105389.1	1.0	0.0	G	0.0
AL590648.3	1.0	0.0	G	0.0
SHISA3	1.0	0.0	G	0.0
AC026355.1	1.0	0.0	G	0.0
TMIGD3	1.0	0.0	G	0.0
AL034376.1	1.0	0.0	G	0.0
SPRR2G	1.0	0.0	G	0.0
AL034376.2	1.0	0.0	G	0.0
LYST-AS1	1.0	0.0	G	0.0
AC007953.1	1.0	0.0	G	0.0
AL159166.1	1.0	0.0	G	0.0
AL162718.1	1.0	0.0	G	0.0
AC117457.1	1.0	0.0	G	0.0
AL136309.3	1.0	0.0	G	0.0
AC007953.2	1.0	0.0	G	0.0
BEND4	1.0	0.0	G	0.0
LINC01160	1.0	0.0	G	0.0
AL136309.4	1.0	0.0	G	0.0
FAM217A	1.0	0.0	G	0.0
KCNMB2	1.0	0.0	G	0.0
AC108210.1	1.0	0.0	G	0.0
AC098869.2	1.0	0.0	G	0.0
AC008667.1	1.0	0.0	G	0.0
AL445426.1	1.0	0.0	G	0.0
AC008667.2	1.0	0.0	G	0.0
LINC02521	1.0	0.0	G	0.0
AC012081.1	1.0	0.0	G	0.0
AC084211.1	1.0	0.0	G	0.0
LINC01994	1.0	0.0	G	0.0
LINC01995	1.0	0.0	G	0.0
AL590648.2	1.0	0.0	G	0.0
LINC02031	1.0	0.0	G	0.0
AC083801.2	1.0	0.0	G	0.0
SPRR3	1.0	0.0	G	0.0
PEX5L-AS1	1.0	0.0	G	0.0
AC069431.1	1.0	0.0	G	0.0
AL160408.5	1.0	0.0	G	0.0
AL512329.2	1.0	0.0	G	0.0
SPRR1A	1.0	0.0	G	0.0
AL034346.1	1.0	0.0	G	0.0
LINC01394	1.0	0.0	G	0.0
MCCC1-AS1	1.0	0.0	G	0.0
AL033381.1	1.0	0.0	G	0.0
AL603832.3	1.0	0.0	G	0.0
AC095057.2	1.0	0.0	G	0.0
AC125613.1	1.0	0.0	G	0.0
PSD2	1.0	0.0	G	0.0
PEX5L-AS2	1.0	0.0	G	0.0
PSD2-AS1	1.0	0.0	G	0.0
LINC02053	1.0	0.0	G	0.0
AL133351.2	1.0	0.0	G	0.0
CHRNA9	1.0	0.0	G	0.0
AC125618.1	1.0	0.0	G	0.0
SERPINB9	1.0	0.0	G	0.0
SERPINB9P1	1.0	0.0	G	0.0
AC008667.3	1.0	0.0	G	0.0
CCDC39_ENSG00000284862	1.0	0.0	G	0.0
CCDC39_ENSG00000145075	1.0	0.0	G	0.0
CCDC39-AS1	1.0	0.0	G	0.0
AC108734.4	1.0	0.0	G	0.0
AL160408.6	1.0	0.0	G	0.0
AC008667.4	1.0	0.0	G	0.0
AL160408.3	1.0	0.0	G	0.0
AC022294.1	1.0	0.0	G	0.0
DTHD1	1.0	0.0	G	0.0
AC096639.1	1.0	0.0	G	0.0
LINC01779	1.0	0.0	G	0.0
LINC02472	1.0	0.0	G	0.0
AC010223.1	1.0	0.0	G	0.0
LINC01968	1.0	0.0	G	0.0
AC097716.1	1.0	0.0	G	0.0
PPIAL4A	1.0	0.0	G	0.0
AC090505.2	1.0	0.0	G	0.0
AC138956.2	1.0	0.0	G	0.0
AC138956.1	1.0	0.0	G	0.0
XXYLT1-AS1	1.0	0.0	G	0.0
AC139491.4	1.0	0.0	G	0.0
AC106706.1	1.0	0.0	G	0.0
AC139491.7	1.0	0.0	G	0.0
LCE3A	1.0	0.0	G	0.0
FAM153B	1.0	0.0	G	0.0
SPHAR	1.0	0.0	G	0.0
AC139491.3	1.0	0.0	G	0.0
LCE3B	1.0	0.0	G	0.0
AC138965.1	1.0	0.0	G	0.0
AL162595.2	1.0	0.0	G	0.0
LCE2D	1.0	0.0	G	0.0
CDHR2	1.0	0.0	G	0.0
AL118511.2	1.0	0.0	G	0.0
LINC01574	1.0	0.0	G	0.0
AC024559.2	1.0	0.0	G	0.0
REG4	1.0	0.0	G	0.0
AC005609.1	1.0	0.0	G	0.0
AC080129.1	1.0	0.0	G	0.0
LINC01736	1.0	0.0	G	0.0
LINC01682	1.0	0.0	G	0.0
LINC02036	1.0	0.0	G	0.0
PCDHA13	1.0	0.0	G	0.0
LINC02353	1.0	0.0	G	0.0
ADAM30	1.0	0.0	G	0.0
AC113391.2	1.0	0.0	G	0.0
LINC02048	1.0	0.0	G	0.0
AC113391.1	1.0	0.0	G	0.0
EIF4E1B	1.0	0.0	G	0.0
CPN2	1.0	0.0	G	0.0
LRRC15	1.0	0.0	G	0.0
LINC02497	1.0	0.0	G	0.0
SNCB	1.0	0.0	G	0.0
CPLX2	1.0	0.0	G	0.0
HRH2	1.0	0.0	G	0.0
FCGR1B	1.0	0.0	G	0.0
AC008663.3	1.0	0.0	G	0.0
AC068944.1	1.0	0.0	G	0.0
LINC01942	1.0	0.0	G	0.0
AL606537.1	1.0	0.0	G	0.0
LINC01863	1.0	0.0	G	0.0
SRGAP2-AS1	1.0	0.0	G	0.0
HIST3H3	1.0	0.0	G	0.0
AC244021.1	1.0	0.0	G	0.0
AC008663.2	1.0	0.0	G	0.0
AC008663.1	1.0	0.0	G	0.0
DRD1	1.0	0.0	G	0.0
AC008632.1	1.0	0.0	G	0.0
AC016573.1	1.0	0.0	G	0.0
AC069257.3	1.0	0.0	G	0.0
AC069257.1	1.0	0.0	G	0.0
LCE3E	1.0	0.0	G	0.0
TRIM17	1.0	0.0	G	0.0
LINC02364	1.0	0.0	G	0.0
CRCT1	1.0	0.0	G	0.0
ZDHHC19	1.0	0.0	G	0.0
AC244517.2	1.0	0.0	G	0.0
AL137793.2	1.0	0.0	G	0.0
LINC01485	1.0	0.0	G	0.0
AC244453.3	1.0	0.0	G	0.0
AC008413.2	1.0	0.0	G	0.0
AL137793.1	1.0	0.0	G	0.0
AC244517.5	1.0	0.0	G	0.0
MUC4	1.0	0.0	G	0.0
LCE3C	1.0	0.0	G	0.0
LINC01983	1.0	0.0	G	0.0
AC113346.2	1.0	0.0	G	0.0
AC244453.2	1.0	0.0	G	0.0
AC108112.1	1.0	0.0	G	0.0
AC109349.1	1.0	0.0	G	0.0
AC025752.1	1.0	0.0	G	0.0
AC113423.2	1.0	0.0	G	0.0
AC113423.1	1.0	0.0	G	0.0
NSG2	1.0	0.0	G	0.0
AC244517.9	1.0	0.0	G	0.0
AC244453.1	1.0	0.0	G	0.0
AC024559.1	1.0	0.0	G	0.0
AC011700.1	1.0	0.0	G	0.0
LINC02038	1.0	0.0	G	0.0
LINC01525	1.0	0.0	G	0.0
AC072022.1	1.0	0.0	G	0.0
AC093689.1	1.0	0.0	G	0.0
AC108681.1	1.0	0.0	G	0.0
AC068295.1	1.0	0.0	G	0.0
PCDHA5	1.0	0.0	G	0.0
