chr	start	end	cell_id	state	copy
15	52500001	5.3e+07	2N C	2	2.02661587142781
15	53000001	53500000	2N C	2	2.02520587776589
15	53500001	5.4e+07	2N C	2	2.04804710189848
15	54000001	54500000	2N C	2	1.98400329375032
15	54500001	5.5e+07	2N C	2	2.01881712907406
15	55000001	55500000	2N C	2	1.98725434468962
15	55500001	5.6e+07	2N C	2	1.90101006710196
15	56000001	56500000	2N C	2	1.95962501422825
15	56500001	5.7e+07	2N C	2	2.01570267909728
15	57000001	57500000	2N C	2	2.01033671347281
15	57500001	5.8e+07	2N C	2	2.05501261154904
15	58000001	58500000	2N C	2	2.07108560905643
15	58500001	5.9e+07	2N C	2	2.06209731267285
15	59000001	59500000	2N C	2	1.93865485943703
15	59500001	6e+07	2N C	2	1.96895364541444
15	60000001	60500000	2N C	2	2.01084156791186
15	60500001	6.1e+07	2N C	2	2.07088515403328
15	61000001	61500000	2N C	2	2.09175073203175
15	61500001	6.2e+07	2N C	2	2.07396870982369
15	62000001	62500000	2N C	2	1.98565466415048
15	62500001	6.3e+07	2N C	2	2.02322232365776
15	63000001	63500000	2N C	2	2.14862207917087
15	63500001	6.4e+07	2N C	2	2.06469587097485
15	64000001	64500000	2N C	2	2.05819163394199
15	64500001	6.5e+07	2N C	2	1.95452152817217
15	65000001	65500000	2N C	2	1.99185343945129
15	65500001	6.6e+07	2N C	2	1.96381559336997
15	66000001	66500000	2N C	2	2.0721686043353
15	66500001	6.7e+07	2N C	2	1.99397213937126
15	67000001	67500000	2N C	2	2.16248474720093
15	67500001	6.8e+07	2N C	2	2.05043180202191
15	68000001	68500000	2N C	2	1.98429052734536
15	68500001	6.9e+07	2N C	2	2.05217216873021
15	69000001	69500000	2N C	2	1.98204080000984
15	69500001	7e+07	2N C	2	2.04277166309852
15	70000001	70500000	2N C	2	2.07361340256358
15	70500001	7.1e+07	2N C	2	2.07288802238572
15	71000001	71500000	2N C	2	2.03534028493023
15	71500001	7.2e+07	2N C	2	2.1356910695184
15	72000001	72500000	2N C	2	1.9879376190363
15	72500001	7.3e+07	2N C	2	1.8277839474689
15	73000001	73500000	2N C	2	2.01163306020216
15	73500001	7.4e+07	2N C	2	2.00265263017504
15	74000001	74500000	2N C	2	2.00921926876655
15	74500001	7.5e+07	2N C	2	2.13717337658329
15	75000001	75500000	2N C	2	2.0402770544212
15	75500001	7.6e+07	2N C	2	1.88528922334705
15	76000001	76500000	2N C	2	2.01077804442418
15	76500001	7.7e+07	2N C	2	2.03314072141821
15	77000001	77500000	2N C	2	1.93810336607461
15	77500001	7.8e+07	2N C	2	1.93775917112782
15	78000001	78500000	2N C	2	2.00047544320371
15	78500001	7.9e+07	2N C	2	1.96847773717499
15	79000001	79500000	2N C	2	1.94955573563943
15	79500001	8e+07	2N C	2	2.02851457499745
15	80000001	80500000	2N C	2	1.93822751265642
15	80500001	8.1e+07	2N C	2	2.06288368583065
15	81000001	81500000	2N C	2	2.08449802862559
15	81500001	8.2e+07	2N C	2	2.02313906428873
15	82000001	82500000	2N C	2	1.93999265716447
15	82500001	8.3e+07	2N C	2	NA
15	83000001	83500000	2N C	2	1.18809673964608
15	83500001	8.4e+07	2N C	2	1.99592777911968
15	84000001	84500000	2N C	2	2.01231789589867
15	84500001	8.5e+07	2N C	2	NA
15	85000001	85500000	2N C	2	NA
15	85500001	8.6e+07	2N C	2	1.73667460061679
15	86000001	86500000	2N C	2	2.06494100914399
15	86500001	8.7e+07	2N C	2	2.0716779765323
15	87000001	87500000	2N C	2	2.03537554891516
15	87500001	8.8e+07	2N C	2	2.0734186677999
15	88000001	88500000	2N C	2	2.05611054478188
15	88500001	8.9e+07	2N C	2	2.08223553504584
15	89000001	89500000	2N C	2	1.92421269797779
15	89500001	9e+07	2N C	2	1.9988153123201
15	90000001	90500000	2N C	2	2.00662075440649
15	90500001	9.1e+07	2N C	2	2.01545271710286
15	91000001	91500000	2N C	2	1.99302176939644
15	91500001	9.2e+07	2N C	2	2.04571154516272
15	92000001	92500000	2N C	2	2.04541954741345
15	92500001	9.3e+07	2N C	2	2.06008502745471
15	93000001	93500000	2N C	2	2.00178562713858
15	93500001	9.4e+07	2N C	2	1.96313360457192
15	94000001	94500000	2N C	2	1.9867819114966
15	94500001	9.5e+07	2N C	2	2.04469608912251
15	95000001	95500000	2N C	2	1.99876411483911
15	95500001	9.6e+07	2N C	2	1.99657774909248
15	96000001	96500000	2N C	2	2.01894073412615
15	96500001	9.7e+07	2N C	2	1.90582133672818
15	97000001	97500000	2N C	2	1.97733155668352
15	97500001	9.8e+07	2N C	2	1.88237236447937
15	98000001	98500000	2N C	2	1.96873021502963
15	98500001	9.9e+07	2N C	2	2.01753552697711
15	99000001	99500000	2N C	2	1.98035865822649
15	99500001	1e+08	2N C	2	1.96794138660703
15	100000001	100500000	2N C	2	1.93386629764441
15	100500001	1.01e+08	2N C	2	1.99333871357189
15	101000001	101500000	2N C	2	1.97068345895121
15	101500001	1.02e+08	2N C	2	2.05791480998583
15	102000001	102500000	2N C	2	1.69006144506823
15	102500001	1.03e+08	2N C	2	NA
16	1	5e+05	2N C	2	NA
16	500001	1e+06	2N C	2	2.17812937895242
16	1000001	1500000	2N C	2	1.95004517814176
16	1500001	2e+06	2N C	2	2.06155946765376
16	2000001	2500000	2N C	2	2.00618489896751
16	2500001	3e+06	2N C	2	1.70798287837341
16	3000001	3500000	2N C	2	1.88978053973681
16	3500001	4e+06	2N C	2	1.95053040514804
16	4000001	4500000	2N C	2	1.97815767039966
16	4500001	5e+06	2N C	2	2.05048172724676
16	5000001	5500000	2N C	2	2.03488500370856
16	5500001	6e+06	2N C	2	2.08579266474807
16	6000001	6500000	2N C	2	2.0233378265874
16	6500001	7e+06	2N C	2	2.05099719880932
16	7000001	7500000	2N C	2	1.99975101185481
16	7500001	8e+06	2N C	2	2.02615246219724
16	8000001	8500000	2N C	2	2.02062749765742
16	8500001	9e+06	2N C	2	NA
16	9000001	9500000	2N C	2	2.04683431042955
16	9500001	1e+07	2N C	2	2.0595947004145
16	10000001	10500000	2N C	2	2.0077859351383
16	10500001	1.1e+07	2N C	2	1.93217777545186
16	11000001	11500000	2N C	2	2.12970081156054
16	11500001	1.2e+07	2N C	2	2.00351834295635
16	12000001	12500000	2N C	2	2.02054178532458
16	12500001	1.3e+07	2N C	2	2.03857835977356
16	13000001	13500000	2N C	2	2.04420447276857
16	13500001	1.4e+07	2N C	2	2.03833451180982
16	14000001	14500000	2N C	2	1.98898286339538
16	14500001	1.5e+07	2N C	2	1.39531782267956
16	15000001	15500000	2N C	2	1.53466373121379
16	15500001	1.6e+07	2N C	2	2.023503373782
16	16000001	16500000	2N C	2	1.44125778989068
16	16500001	1.7e+07	2N C	2	1.29704597816997
16	17000001	17500000	2N C	2	2.07311935325069
16	17500001	1.8e+07	2N C	2	2.02539448033598
16	18000001	18500000	2N C	2	1.10667634040514
16	18500001	1.9e+07	2N C	2	1.31826423834367
16	19000001	19500000	2N C	2	2.04384512602113
16	19500001	2e+07	2N C	2	1.96080152462046
16	20000001	20500000	2N C	2	2.00652093775383
16	20500001	2.1e+07	2N C	2	1.8980076898414
16	21000001	21500000	2N C	2	1.56780660051526
16	21500001	2.2e+07	2N C	2	1.78986335394572
16	22000001	22500000	2N C	2	1.89301312974048
16	22500001	2.3e+07	2N C	2	2.12116706505788
16	23000001	23500000	2N C	2	2.03534061756174
16	23500001	2.4e+07	2N C	2	1.96040516887161
16	24000001	24500000	2N C	2	2.02857802548179
16	24500001	2.5e+07	2N C	2	1.97470814382918
16	25000001	25500000	2N C	2	1.94466389583636
16	25500001	2.6e+07	2N C	2	2.00462332292322
16	26000001	26500000	2N C	2	2.06280646731091
16	26500001	2.7e+07	2N C	2	2.07206376857213
16	27000001	27500000	2N C	2	2.07603685240762
16	27500001	2.8e+07	2N C	2	2.04256496455663
16	28000001	28500000	2N C	2	1.59271468165496
16	28500001	2.9e+07	2N C	2	1.37449723836263
16	29000001	29500000	2N C	2	1.52429963807507
16	29500001	3e+07	2N C	2	1.66111365536982
16	30000001	30500000	2N C	2	1.56599521184271
16	30500001	3.1e+07	2N C	2	2.01057963542067
16	31000001	31500000	2N C	2	1.93085162933509
16	31500001	3.2e+07	2N C	2	1.8890583200267
16	32000001	32500000	2N C	2	2.30194869344478
16	32500001	3.3e+07	2N C	2	1.33442075751753
16	33000001	33500000	2N C	2	1.96068645875276
16	33500001	3.4e+07	2N C	2	2.72163032227764
16	34000001	34500000	2N C	2	NA
16	34500001	3.5e+07	2N C	2	1.42292585957729
16	35000001	35500000	2N C	2	NA
16	35500001	3.6e+07	2N C	2	NA
16	36000001	36500000	2N C	2	NA
16	36500001	3.7e+07	2N C	2	NA
16	37000001	37500000	2N C	2	NA
16	37500001	3.8e+07	2N C	2	NA
16	38000001	38500000	2N C	2	NA
16	38500001	3.9e+07	2N C	2	NA
16	39000001	39500000	2N C	2	NA
16	39500001	4e+07	2N C	2	NA
16	40000001	40500000	2N C	2	NA
16	40500001	4.1e+07	2N C	2	NA
16	41000001	41500000	2N C	2	NA
16	41500001	4.2e+07	2N C	2	NA
16	42000001	42500000	2N C	2	NA
16	42500001	4.3e+07	2N C	2	NA
16	43000001	43500000	2N C	2	NA
16	43500001	4.4e+07	2N C	2	NA
16	44000001	44500000	2N C	2	NA
16	44500001	4.5e+07	2N C	2	NA
16	45000001	45500000	2N C	2	NA
16	45500001	4.6e+07	2N C	2	NA
16	46000001	46500000	2N C	2	NA
16	46500001	4.7e+07	2N C	2	1.90444576954485
16	47000001	47500000	2N C	2	1.95420984908497
16	47500001	4.8e+07	2N C	2	2.06735372327675
16	48000001	48500000	2N C	2	2.01813876336817
16	48500001	4.9e+07	2N C	2	2.00348307888794
16	49000001	49500000	2N C	2	2.02718029893785
16	49500001	5e+07	2N C	2	2.01700761345219
16	50000001	50500000	2N C	2	1.91936218421052
16	50500001	5.1e+07	2N C	2	2.03282611115242
16	51000001	51500000	2N C	2	1.9908836912766
16	51500001	5.2e+07	2N C	2	2.02809459351364
16	52000001	52500000	2N C	2	2.0702261714554
16	52500001	5.3e+07	2N C	2	2.04677534021015
16	53000001	53500000	2N C	2	1.88076067641711
16	53500001	5.4e+07	2N C	2	1.94672411170368
16	54000001	54500000	2N C	2	2.01627345584061
16	54500001	5.5e+07	2N C	2	1.99378886807403
16	55000001	55500000	2N C	2	2.08494180295941
16	55500001	5.6e+07	2N C	2	1.99448344240835
16	56000001	56500000	2N C	2	2.01030868325944
16	56500001	5.7e+07	2N C	2	2.08807836394344
16	57000001	57500000	2N C	2	2.06608076317797
16	57500001	5.8e+07	2N C	2	2.06343237945137
16	58000001	58500000	2N C	2	1.93657231784674
16	58500001	5.9e+07	2N C	2	1.92159735356991
16	59000001	59500000	2N C	2	2.00187026222256
16	59500001	6e+07	2N C	2	1.99862884138627
16	60000001	60500000	2N C	2	1.910899865184
16	60500001	6.1e+07	2N C	2	1.9684638786001
16	61000001	61500000	2N C	2	1.97121398314961
16	61500001	6.2e+07	2N C	2	1.94370388416821
16	62000001	62500000	2N C	2	1.95146826456005
16	62500001	6.3e+07	2N C	2	1.96124724339558
16	63000001	63500000	2N C	2	1.96678353507028
16	63500001	6.4e+07	2N C	2	1.98554645180654
16	64000001	64500000	2N C	2	1.98595840359044
16	64500001	6.5e+07	2N C	2	2.01848872172284
16	65000001	65500000	2N C	2	2.03370545027677
16	65500001	6.6e+07	2N C	2	2.04344967059306
16	66000001	66500000	2N C	2	2.08107632054981
16	66500001	6.7e+07	2N C	2	2.03205593498613
16	67000001	67500000	2N C	2	2.05244209245347
16	67500001	6.8e+07	2N C	2	2.05399281975671
16	68000001	68500000	2N C	2	2.07394850597665
16	68500001	6.9e+07	2N C	2	1.97809624002868
16	69000001	69500000	2N C	2	1.9667876064769
16	69500001	7e+07	2N C	2	1.90932869310636
16	70000001	70500000	2N C	2	1.91275843531796
16	70500001	7.1e+07	2N C	2	1.87705461963302
16	71000001	71500000	2N C	2	1.74130886633485
16	71500001	7.2e+07	2N C	2	1.90720066415125
16	72000001	72500000	2N C	2	2.02322854867193
16	72500001	7.3e+07	2N C	2	1.93065642237349
16	73000001	73500000	2N C	2	1.99407621642617
16	73500001	7.4e+07	2N C	2	1.93643178806675
16	74000001	74500000	2N C	2	2.01510783339716
16	74500001	7.5e+07	2N C	2	1.9786263357854
16	75000001	75500000	2N C	2	1.95469325793451
16	75500001	7.6e+07	2N C	2	1.95941325295921
16	76000001	76500000	2N C	2	2.05477002531953
16	76500001	7.7e+07	2N C	2	2.01592612602362
16	77000001	77500000	2N C	2	2.00335467415694
16	77500001	7.8e+07	2N C	2	1.98372530775107
16	78000001	78500000	2N C	2	2.0258534056874
16	78500001	7.9e+07	2N C	2	1.99383433391782
16	79000001	79500000	2N C	2	2.07691528421778
16	79500001	8e+07	2N C	2	2.05934199863789
16	80000001	80500000	2N C	2	2.05007223226246
16	80500001	8.1e+07	2N C	2	2.00196961287105
16	81000001	81500000	2N C	2	1.97791823197151
16	81500001	8.2e+07	2N C	2	2.16106609297521
16	82000001	82500000	2N C	2	2.17325404830978
16	82500001	8.3e+07	2N C	2	2.14207333665147
16	83000001	83500000	2N C	2	2.138850152733
16	83500001	8.4e+07	2N C	2	2.06029273355441
16	84000001	84500000	2N C	2	2.07289528892741
16	84500001	8.5e+07	2N C	2	2.10225900827216
16	85000001	85500000	2N C	2	2.15562304873637
16	85500001	8.6e+07	2N C	2	2.11529701026123
16	86000001	86500000	2N C	2	2.05980542834948
16	86500001	8.7e+07	2N C	2	2.10143314657108
16	87000001	87500000	2N C	2	2.07052805026281
16	87500001	8.8e+07	2N C	2	2.14402209094219
16	88000001	88500000	2N C	2	NA
16	88500001	8.9e+07	2N C	2	2.17784322841012
16	89000001	89500000	2N C	2	2.03498147677785
16	89500001	9e+07	2N C	2	2.00511013890226
16	90000001	90500000	2N C	2	NA
17	1	5e+05	2N C	1	NA
17	500001	1e+06	2N C	1	0.99515965849502
17	1000001	1500000	2N C	1	0.951815929550587
17	1500001	2e+06	2N C	1	1.00710805707292
17	2000001	2500000	2N C	1	0.975550771023082
17	2500001	3e+06	2N C	1	0.931928364501879
17	3000001	3500000	2N C	1	0.908053295107081
17	3500001	4e+06	2N C	1	0.993940105510013
17	4000001	4500000	2N C	1	0.988192728669511
17	4500001	5e+06	2N C	1	0.991205387869244
17	5000001	5500000	2N C	1	0.992115368890886
17	5500001	6e+06	2N C	1	1.03109616940647
17	6000001	6500000	2N C	1	1.05925187194877
17	6500001	7e+06	2N C	1	0.996544151197944
17	7000001	7500000	2N C	1	0.984336129419934
17	7500001	8e+06	2N C	3	2.62355992087319
17	8000001	8500000	2N C	3	2.96138686586942
17	8500001	9e+06	2N C	3	2.79828284538319
17	9000001	9500000	2N C	3	2.86858763258919
17	9500001	1e+07	2N C	3	2.91521756884827
17	10000001	10500000	2N C	3	2.88574586217261
17	10500001	1.1e+07	2N C	3	2.9110982192283
17	11000001	11500000	2N C	3	3.02294693204951
17	11500001	1.2e+07	2N C	3	2.91881676010966
17	12000001	12500000	2N C	3	2.89670625885977
17	12500001	1.3e+07	2N C	3	2.90793451314893
17	13000001	13500000	2N C	3	2.94922865637319
17	13500001	1.4e+07	2N C	3	2.9730199350362
17	14000001	14500000	2N C	3	2.88903619479123
17	14500001	1.5e+07	2N C	3	3.00801321399512
17	15000001	15500000	2N C	3	2.95108172747271
17	15500001	1.6e+07	2N C	3	2.65658780553462
17	16000001	16500000	2N C	3	2.82906507475605
17	16500001	1.7e+07	2N C	3	2.7304667465987
17	17000001	17500000	2N C	3	3.16095401953973
17	17500001	1.8e+07	2N C	3	3.15890744800101
17	18000001	18500000	2N C	3	2.66447049108815
17	18500001	1.9e+07	2N C	3	2.22176177405542
17	19000001	19500000	2N C	3	2.24142416134663
17	19500001	2e+07	2N C	3	2.89263199587934
17	20000001	20500000	2N C	3	2.33334469220197
17	20500001	2.1e+07	2N C	3	2.66637067406229
17	21000001	21500000	2N C	3	3.9496207928641
17	21500001	2.2e+07	2N C	2	NA
17	22000001	22500000	2N C	2	NA
17	22500001	2.3e+07	2N C	2	NA
17	23000001	23500000	2N C	2	NA
17	23500001	2.4e+07	2N C	2	NA
17	24000001	24500000	2N C	2	NA
17	24500001	2.5e+07	2N C	2	NA
17	25000001	25500000	2N C	2	NA
17	25500001	2.6e+07	2N C	2	1.9522882661428
17	26000001	26500000	2N C	2	2.01528637894467
17	26500001	2.7e+07	2N C	2	2.06138533307021
17	27000001	27500000	2N C	2	2.10286173947257
17	27500001	2.8e+07	2N C	2	1.90584419096349
17	28000001	28500000	2N C	2	1.98901920506434
17	28500001	2.9e+07	2N C	2	1.82898564425413
17	29000001	29500000	2N C	2	1.88158479288576
17	29500001	3e+07	2N C	2	1.91488266264247
17	30000001	30500000	2N C	2	1.83661223834275
17	30500001	3.1e+07	2N C	2	1.90198072760265
17	31000001	31500000	2N C	2	1.99207402162155
17	31500001	3.2e+07	2N C	2	2.13983826433388
17	32000001	32500000	2N C	2	2.10024442805519
17	32500001	3.3e+07	2N C	2	2.03099332819179
17	33000001	33500000	2N C	2	2.03829878988835
17	33500001	3.4e+07	2N C	2	2.01710706938656
17	34000001	34500000	2N C	2	2.01818984928703
17	34500001	3.5e+07	2N C	2	NA
17	35000001	35500000	2N C	2	2.03313990707365
17	35500001	3.6e+07	2N C	2	1.97783763271621
17	36000001	36500000	2N C	2	2.08661286907281
17	36500001	3.7e+07	2N C	2	1.96316722583545
17	37000001	37500000	2N C	2	1.93661337099576
17	37500001	3.8e+07	2N C	2	1.91284502158541
17	38000001	38500000	2N C	2	2.01309918419334
17	38500001	3.9e+07	2N C	2	2.00101611784269
17	39000001	39500000	2N C	2	1.95592512972952
17	39500001	4e+07	2N C	2	2.11083475737502
17	40000001	40500000	2N C	2	2.035318068231
17	40500001	4.1e+07	2N C	2	2.00182712430062
17	41000001	41500000	2N C	2	2.64642225376903
17	41500001	4.2e+07	2N C	2	2.084817358711
17	42000001	42500000	2N C	2	2.01859262588232
17	42500001	4.3e+07	2N C	2	1.93892702531051
17	43000001	43500000	2N C	2	2.0410377154813
17	43500001	4.4e+07	2N C	2	1.84523283099999
17	44000001	44500000	2N C	2	1.80567677788989
17	44500001	4.5e+07	2N C	2	1.30667652255522
17	45000001	45500000	2N C	2	1.92580756347339
17	45500001	4.6e+07	2N C	2	1.89490053009554
17	46000001	46500000	2N C	2	2.02111785890523
17	46500001	4.7e+07	2N C	2	1.87234610719188
17	47000001	47500000	2N C	2	1.901453370016
17	47500001	4.8e+07	2N C	2	1.99460448735842
17	48000001	48500000	2N C	2	2.12448960581323
17	48500001	4.9e+07	2N C	2	2.06262461624881
17	49000001	49500000	2N C	2	2.0025656603671
17	49500001	5e+07	2N C	2	2.14021215606651
17	50000001	50500000	2N C	2	2.04627531532848
17	50500001	5.1e+07	2N C	2	2.00516001253883
17	51000001	51500000	2N C	2	2.05543180152033
17	51500001	5.2e+07	2N C	2	1.97150938962904
17	52000001	52500000	2N C	2	2.01613315579775
17	52500001	5.3e+07	2N C	2	2.02342314652042
17	53000001	53500000	2N C	2	1.99238812953685
17	53500001	5.4e+07	2N C	2	2.04550229218037
17	54000001	54500000	2N C	2	2.07082558487536
17	54500001	5.5e+07	2N C	2	2.08807953396596
17	55000001	55500000	2N C	2	2.04328432913205
17	55500001	5.6e+07	2N C	2	2.11548270901968
17	56000001	56500000	2N C	2	2.02013189673571
17	56500001	5.7e+07	2N C	2	1.88336080794644
17	57000001	57500000	2N C	2	1.83622015372578
17	57500001	5.8e+07	2N C	2	1.88899237866535
17	58000001	58500000	2N C	2	1.69469791933587
17	58500001	5.9e+07	2N C	2	1.87073470309953
17	59000001	59500000	2N C	2	1.88266978236574
17	59500001	6e+07	2N C	2	1.92910110274993
17	60000001	60500000	2N C	2	1.80389265808281
17	60500001	6.1e+07	2N C	2	1.96408283170548
17	61000001	61500000	2N C	2	2.07946279301639
17	61500001	6.2e+07	2N C	2	1.98529930098707
17	62000001	62500000	2N C	2	NA
17	62500001	6.3e+07	2N C	2	1.85313522586749
17	63000001	63500000	2N C	2	2.06877066176462
17	63500001	6.4e+07	2N C	2	1.95498211638307
17	64000001	64500000	2N C	2	1.98737309127256
17	64500001	6.5e+07	2N C	2	2.05763465802546
17	65000001	65500000	2N C	2	1.92939453325903
17	65500001	6.6e+07	2N C	2	1.86854400487461
17	66000001	66500000	2N C	2	1.86799663471573
17	66500001	6.7e+07	2N C	2	2.01038680856009
17	67000001	67500000	2N C	2	1.95592646501597
17	67500001	6.8e+07	2N C	2	1.99035368837387
17	68000001	68500000	2N C	2	1.98837026664192
17	68500001	6.9e+07	2N C	2	1.95598251872605
17	69000001	69500000	2N C	2	2.06049376092016
17	69500001	7e+07	2N C	2	2.09417042591842
17	70000001	70500000	2N C	2	2.13663845496724
17	70500001	7.1e+07	2N C	2	2.17276838927541
17	71000001	71500000	2N C	2	1.97703174793333
17	71500001	7.2e+07	2N C	2	2.05979428292832
17	72000001	72500000	2N C	2	2.00315723705724
17	72500001	7.3e+07	2N C	2	2.07222025760851
17	73000001	73500000	2N C	2	1.95341665926578
17	73500001	7.4e+07	2N C	2	2.12872506796762
17	74000001	74500000	2N C	2	2.00049915490214
17	74500001	7.5e+07	2N C	2	1.96818110407463
17	75000001	75500000	2N C	2	2.03270463909987
17	75500001	7.6e+07	2N C	2	1.98106761452595
17	76000001	76500000	2N C	2	2.04330822579473
17	76500001	7.7e+07	2N C	2	2.06481022416347
17	77000001	77500000	2N C	2	1.95909982818238
17	77500001	7.8e+07	2N C	2	NA
17	78000001	78500000	2N C	2	2.02288204790917
17	78500001	7.9e+07	2N C	2	2.06219611735639
17	79000001	79500000	2N C	2	2.19462377776153
17	79500001	8e+07	2N C	2	NA
17	80000001	80500000	2N C	2	2.02567459061795
17	80500001	8.1e+07	2N C	2	1.98818926399271
17	81000001	81500000	2N C	2	0.490394668324787
18	1	5e+05	2N C	2	NA
18	500001	1e+06	2N C	2	1.8501900477879
18	1000001	1500000	2N C	2	2.00535642518494
18	1500001	2e+06	2N C	2	1.97306121219217
18	2000001	2500000	2N C	2	2.02136088973735
18	2500001	3e+06	2N C	2	1.89107179013689
18	3000001	3500000	2N C	2	1.9279985375887
18	3500001	4e+06	2N C	2	1.99888243163383
18	4000001	4500000	2N C	2	1.9879987322597
18	4500001	5e+06	2N C	2	1.99531006601822
18	5000001	5500000	2N C	2	1.94475728503363
18	5500001	6e+06	2N C	2	1.92530483000748
18	6000001	6500000	2N C	2	1.98837086166587
18	6500001	7e+06	2N C	2	2.02175657658165
18	7000001	7500000	2N C	2	1.94761522979847
18	7500001	8e+06	2N C	2	2.0458408038469
18	8000001	8500000	2N C	2	2.04240772121231
18	8500001	9e+06	2N C	2	2.01940514865536
18	9000001	9500000	2N C	2	1.92264618825745
18	9500001	1e+07	2N C	2	2.07459845106314
18	10000001	10500000	2N C	2	2.07777317508815
18	10500001	1.1e+07	2N C	2	1.89689664790868
18	11000001	11500000	2N C	2	1.97692524480172
18	11500001	1.2e+07	2N C	2	1.86213698237718
18	12000001	12500000	2N C	2	1.86330086694815
18	12500001	1.3e+07	2N C	2	1.92415111180112
18	13000001	13500000	2N C	2	1.97189933030663
18	13500001	1.4e+07	2N C	2	1.9550352974945
18	14000001	14500000	2N C	2	1.76667568589829
18	14500001	1.5e+07	2N C	2	1.62341517994056
18	15000001	15500000	2N C	2	NA
18	15500001	1.6e+07	2N C	2	NA
18	16000001	16500000	2N C	2	NA
18	16500001	1.7e+07	2N C	2	NA
18	17000001	17500000	2N C	2	NA
18	17500001	1.8e+07	2N C	2	NA
18	18000001	18500000	2N C	2	NA
18	18500001	1.9e+07	2N C	2	NA
18	19000001	19500000	2N C	2	1.85259748584567
18	19500001	2e+07	2N C	2	1.9613221638076
18	20000001	20500000	2N C	2	2.09026535118176
18	20500001	2.1e+07	2N C	2	2.03569110564973
18	21000001	21500000	2N C	2	2.07209599536908
18	21500001	2.2e+07	2N C	2	2.0823176990471
18	22000001	22500000	2N C	2	2.0321550106799
18	22500001	2.3e+07	2N C	2	1.98610707076855
18	23000001	23500000	2N C	2	2.02803458717788
18	23500001	2.4e+07	2N C	2	1.94355928100406
18	24000001	24500000	2N C	2	1.98063278375234
18	24500001	2.5e+07	2N C	2	1.99345585301624
18	25000001	25500000	2N C	2	1.9923589680944
18	25500001	2.6e+07	2N C	2	1.95964564639361
18	26000001	26500000	2N C	2	1.99093643435695
18	26500001	2.7e+07	2N C	2	2.06843293385488
18	27000001	27500000	2N C	2	2.00936853608147
18	27500001	2.8e+07	2N C	2	1.98675711635816
18	28000001	28500000	2N C	2	2.06193690373577
18	28500001	2.9e+07	2N C	2	2.03786814655799
18	29000001	29500000	2N C	2	2.02455508450668
18	29500001	3e+07	2N C	2	1.90604354697699
18	30000001	30500000	2N C	2	1.98213524146258
18	30500001	3.1e+07	2N C	2	2.01915325373797
18	31000001	31500000	2N C	2	1.97618402059238
18	31500001	3.2e+07	2N C	2	1.98370041302097
18	32000001	32500000	2N C	2	2.01974654130729
18	32500001	3.3e+07	2N C	2	2.00164548380102
18	33000001	33500000	2N C	2	2.03606682520096
18	33500001	3.4e+07	2N C	2	1.94548202350063
18	34000001	34500000	2N C	2	2.0518682676971
18	34500001	3.5e+07	2N C	2	1.91890629463213
18	35000001	35500000	2N C	2	2.01115662923668
18	35500001	3.6e+07	2N C	2	1.99925452207795
18	36000001	36500000	2N C	2	2.08274226877237
18	36500001	3.7e+07	2N C	2	2.01818970132447
18	37000001	37500000	2N C	2	2.02854766941594
18	37500001	3.8e+07	2N C	2	1.96617246585178
18	38000001	38500000	2N C	2	2.0314256432382
18	38500001	3.9e+07	2N C	2	2.03446721550271
18	39000001	39500000	2N C	2	2.02772990748945
18	39500001	4e+07	2N C	2	2.01106673129881
18	40000001	40500000	2N C	2	1.99972070524563
18	40500001	4.1e+07	2N C	2	2.01970225905955
18	41000001	41500000	2N C	2	1.97443115892609
18	41500001	4.2e+07	2N C	2	2.03692211478586
18	42000001	42500000	2N C	2	2.10679066629724
18	42500001	4.3e+07	2N C	2	2.11419951550515
18	43000001	43500000	2N C	2	2.13432169924404
18	43500001	4.4e+07	2N C	2	1.99288301927901
18	44000001	44500000	2N C	2	1.99095780523856
18	44500001	4.5e+07	2N C	2	1.93814465340302
18	45000001	45500000	2N C	2	2.00222782695538
18	45500001	4.6e+07	2N C	2	2.08413657981566
18	46000001	46500000	2N C	2	2.18882801914166
18	46500001	4.7e+07	2N C	2	2.03693555009206
18	47000001	47500000	2N C	2	2.0490712725247
18	47500001	4.8e+07	2N C	2	2.03115155499236
18	48000001	48500000	2N C	2	1.98109332591001
18	48500001	4.9e+07	2N C	2	1.9832801552946
18	49000001	49500000	2N C	2	2.04857032267214
18	49500001	5e+07	2N C	2	2.04215831089856
18	50000001	50500000	2N C	2	2.03467461916016
18	50500001	5.1e+07	2N C	2	1.99537482278946
18	51000001	51500000	2N C	2	1.99207687135418
18	51500001	5.2e+07	2N C	2	1.93801922856088
18	52000001	52500000	2N C	2	NA
18	52500001	5.3e+07	2N C	2	2.05425472260482
18	53000001	53500000	2N C	2	2.01531158708989
18	53500001	5.4e+07	2N C	2	2.06072535952534
18	54000001	54500000	2N C	2	1.9783057747598
18	54500001	5.5e+07	2N C	2	2.01359758757164
18	55000001	55500000	2N C	2	1.90844342060924
18	55500001	5.6e+07	2N C	2	2.04673273984692
18	56000001	56500000	2N C	2	2.06226005624085
18	56500001	5.7e+07	2N C	2	2.00371473310602
18	57000001	57500000	2N C	2	2.08816127440898
18	57500001	5.8e+07	2N C	2	1.94858326629421
18	58000001	58500000	2N C	2	2.00589223162248
18	58500001	5.9e+07	2N C	2	2.01787101824674
